 XO  XX X,-6.000000
O XX X OO,2.000000
XXX XOOO ,-9.000000
 XO  XX O,-2.000000
XO  O OXO,4.000000
X O O OX ,9.000000
X X XXOXX,-9.000000
 OXO   OO,6.000000
OX X   XX,-6.000000
XOX OOOX ,2.000000
X X XXOXO,-6.000000
O   OOOOO,9.000000
OX X   XO,0.000000
XXOOOXOX ,9.000000
O O XOOXO,9.000000
XO  O OXX,2.000000
X X XXOX ,-10.000000
O   OOOO ,14.000000
 OXO   OX,0.000000
OOOOX OOX,9.000000
OXOXOOO X,9.000000
XO XOX  X,-2.000000
OXOXOOO O,9.000000
O XX X O ,-2.000000
 XX  XXXO,-7.000000
OOOOX OOO,9.000000
O  O XOX ,9.000000
O O XOOXX,2.000000
XO XOX  O,2.000000
O XXX XXX,-9.000000
X    OX O,-1.000000
O OXX X O,1.000000
O XXX XXO,-9.000000
O OXX X X,-3.000000
 XOO  X O,3.000000
XO OXOX  ,-4.000000
X    OX X,-7.000000
OXXXOOOXO,9.000000
XXOOX XO ,-1.000000
X OXOX  O,2.000000
XOO OOO X,9.000000
X O O OXX,9.000000
 OXOXO XX,-5.000000
X OXOX  X,0.000000
 O XOOO X,5.000000
 XOO  X X,-3.000000
XOO OOO O,9.000000
X O O OXO,9.000000
 OXOXO XO,-1.000000
XO  O OX ,3.000000
 XO OX O ,4.000000
X OXOX   ,1.000000
O O   OO ,11.000000
O   OOOOX,9.000000
 XOO  X  ,0.000000
 OXO   O ,3.000000
OOOOX OO ,9.000000
OX  OX XX,-2.000000
 XXO  XX ,-8.000000
  OXOXXXX,-9.000000
 OOOXO  O,9.000000
OX  OX XO,9.000000
 O XOOO O,11.000000
OX X   X ,-3.000000
XOO OOO  ,9.000000
 OOOXO  X,0.000000
   XXXO  ,-9.000000
XXX XOOOX,-9.000000
OXXXOOOXX,-6.000000
O O XOOX ,4.000000
X    OX  ,-4.000000
XXX XOOOO,-9.000000
 XOXO OO ,9.000000
O XXX XX ,-9.000000
XO XOX   ,0.000000
XOOOO XXO,4.000000
O XXOXOOO,9.000000
 OOOO O  ,9.000000
OXOO XOOO,9.000000
 XOXOOXO ,1.000000
 OX X XXO,-9.000000
XOOO XO O,5.000000
 OO X X O,2.000000
 OXOO OX ,4.000000
XXX   OO ,-9.000000
O XXX XO ,-9.000000
O XXOXOOX,-9.000000
 OX X XXX,-9.000000
XXOO X O ,1.000000
 OOXOO X ,5.000000
O O   OXX,5.000000
 OXOXO X ,-3.000000
XOOO XO X,1.000000
OX XO OXO,9.000000
OO XOO XO,9.000000
XOOOO XXX,-9.000000
 XOXXO XO,-9.000000
O O   OXO,9.000000
  OO XOOX,5.000000
OXOO XOOX,9.000000
OX XO OXX,1.000000
O  XXX XX,-9.000000
 OO OXO O,9.000000
OO XOO XX,1.000000
  OXXX XO,-9.000000
OX XO OX ,4.000000
 XO OX OX,2.000000
 OO OXO X,9.000000
  OO XOOO,9.000000
 O  O X  ,3.000000
 XO OX OO,6.000000
 OOOO O O,9.000000
OOOOXOXXX,9.000000
 OO X X X,-4.000000
 OX X XX ,-9.000000
O  XXX XO,-9.000000
 XOXXO X ,-9.000000
 OOOXO   ,4.000000
  OXXX XX,-9.000000
XO  OOXXX,-9.000000
XOOOX  OO,4.000000
XXOO X OX,-1.000000
XOX OOOXO,2.000000
X O OOXXO,9.000000
 X X OX O,-2.000000
 XX  XXX ,-12.000000
 XOXOOXOX,-2.000000
OOOOXOXXO,9.000000
OOXXO   O,9.000000
X O OOXXX,-9.000000
XOOOX  OX,-9.000000
XOX OOOXX,2.000000
OXX O XX ,0.000000
 XOOO  O ,8.000000
  OO XOO ,8.000000
OXOO XOO ,9.000000
 OOXOO XX,1.000000
XXX  OXX ,-9.000000
XXOO X OO,3.000000
 X X OX X,-8.000000
XOOOO XX ,1.000000
 XO  XX  ,-4.000000
 XOXXO XX,-9.000000
 OOXOO XO,9.000000
 OX OXOXX,-9.000000
 X  X X  ,-9.000000
XOOO XO  ,3.000000
 OX OXOXO,3.000000
XXX  OXXO,-9.000000
XX XXOXOX,-9.000000
XX XXOXOO,-9.000000
OOXXO   X,-1.000000
  OXXX X ,-9.000000
OXXOOO OO,9.000000
OOOOXOXX ,9.000000
XO  OOXXO,2.000000
OXO O X  ,3.000000
 XOXOOXOO,9.000000
O XX X OX,-9.000000
OXXOOO OX,9.000000
OX X   OX,-2.000000
 XXO  XO ,-4.000000
 OOO     ,7.000000
XO  O OOO,9.000000
XO  OOXX ,-1.000000
XXO  OX X,-6.000000
 OXO   X ,-1.000000
O  OOO  X,9.000000
OOOOX OX ,9.000000
 X X OX  ,-5.000000
XOOOX  O ,0.000000
O  OOO  O,9.000000
 XOOO  OX,5.000000
XXO  OX O,9.000000
O OX X  O,4.000000
XXOOOXOO ,9.000000
 OO  X  X,1.000000
XO  O OOX,9.000000
XO OX O  ,-1.000000
OOOOX OXO,9.000000
O XX X X ,-6.000000
 XX  XXOO,-5.000000
XX XXOXO ,-9.000000
OXXOOO O ,9.000000
 O O XOO ,7.000000
O OX X   ,2.000000
 XX  XXOX,-9.000000
X O O OO ,9.000000
XX O XO X,-6.000000
 XOOO  OO,11.000000
 X  X X X,-12.000000
OXX O XOX,-1.000000
   OO  XX,1.000000
 OXO   XX,-4.000000
X O OOXX ,0.000000
XXXOXO  X,-9.000000
OXX O XOO,9.000000
 X  X X O,-6.000000
XXXOXO  O,-9.000000
 OXO   XO,2.000000
OX XOOXXX,-9.000000
XXO  OX  ,-2.000000
O O   OX ,7.000000
 XXO  XOX,-6.000000
 OOOO O X,9.000000
XO     O ,1.000000
XXX   OOX,-9.000000
XO OX O O,3.000000
OOOOO  XX,9.000000
O XXX XOX,-9.000000
 XXO  XOO,-2.000000
 O O XOOO,9.000000
XO  O OO ,9.000000
O O XOOOX,4.000000
 OOO    O,10.000000
XO OX O X,-9.000000
XX O XO O,0.000000
XXX   OOO,-9.000000
OX XOOXXO,9.000000
OOOOO  XO,9.000000
OX X   O ,1.000000
O OXOXO X,9.000000
O O XOOOO,9.000000
 OOO    X,4.000000
O XXX XOO,-9.000000
O OXOXO O,9.000000
XX O XO  ,-3.000000
O XXOXOX ,0.000000
 OXOO OXO,6.000000
 OO X X  ,-1.000000
XXXOXO   ,-9.000000
O O XOOO ,8.000000
 O O XOOX,3.000000
X O O OOX,9.000000
OX X   OO,4.000000
 OXOXO OX,-3.000000
O  OOO   ,9.000000
X O O OOO,9.000000
 OXOXO OO,1.000000
 OXOO OXX,2.000000
OO XOO OO,9.000000
XX OO XO ,0.000000
OX XXO OX,-1.000000
 XO OX X ,2.000000
XOXOXOO O,2.000000
  OOX  XX,-4.000000
  OO XOXX,3.000000
  XOXXXXO,-9.000000
XOX  O X ,-3.000000
  OO XOXO,5.000000
XX XXOXXX,-9.000000
OO X OXO ,5.000000
   XOX OO,6.000000
XXO   O  ,2.000000
  OOX  XO,2.000000
OO XOO OX,9.000000
OX XXO OO,3.000000
XX XXOXXO,-9.000000
  XOXXXX ,-9.000000
OXO X    ,-1.000000
OOXOOOO  ,9.000000
  OOX  X ,-1.000000
OOXXX O  ,-2.000000
   XOX O ,3.000000
XOO  O   ,3.000000
XOXOXOO  ,-1.000000
XOX  O XO,-1.000000
OX O  X O,2.000000
  OO XOX ,4.000000
XXXOOOX X,-9.000000
 XOOO  X ,6.000000
XOO  O  O,9.000000
OOOX XX  ,9.000000
XXOO X XO,-1.000000
OX XXO O ,1.000000
XX XXOXX ,-9.000000
XXXOOOX O,-9.000000
 XO OX XX,0.000000
OXOOOO  X,9.000000
XX  OXXO ,-5.000000
OXX X  XO,-9.000000
  XXO X X,-6.000000
   OXOXOO,0.000000
OX O  X X,-4.000000
OXXOOO XX,9.000000
OXOOOO  O,9.000000
 OOX OX  ,2.000000
XOX  O XX,-5.000000
 XO OX XO,4.000000
   OXOXOX,-4.000000
XOOOX  XO,2.000000
  XXO X O,0.000000
X XOXX   ,-9.000000
O OX X  X,0.000000
O  XO X  ,3.000000
OXXOOO XO,9.000000
OXO X   X,-3.000000
OXX X  X ,-9.000000
XX X  XO ,-9.000000
XXOO X X ,-3.000000
XOOOX  XX,-9.000000
 O  XX XO,-2.000000
X XOXX  X,-9.000000
O XX X XX,-9.000000
  XOXXXXX,-9.000000
XX  OXXOX,-6.000000
OOXOOOO O,9.000000
  XXO X  ,-3.000000
OX O  X  ,-1.000000
X XOXX  O,-4.000000
   XOX OX,0.000000
XOO  O  X,-1.000000
O XX X XO,-2.000000
 XOX   OX,-2.000000
OXO X   O,1.000000
OOXOOOO X,9.000000
 O  XX XX,-8.000000
XX  OXXOO,-4.000000
 OOX OX X,-2.000000
XX  XX O ,-8.000000
XOXXX   X,-9.000000
 XOX   OO,4.000000
X XX   XO,-7.000000
OXX O XXO,9.000000
 XXOOOO  ,9.000000
XX XX OO ,-4.000000
XOXXX   O,-5.000000
OXOOOO   ,9.000000
 OOX OX O,9.000000
X OX    O,1.000000
OXO O X O,9.000000
 XOOO  XX,3.000000
 OX OOX X,1.000000
OX   XX O,-1.000000
XXX  OXXX,-9.000000
X XX   XX,-13.000000
XXXOO O X,-9.000000
X O XO OX,-9.000000
 XOOO  XO,9.000000
OXX O XXX,-9.000000
 OX OOX O,5.000000
   OX OO ,3.000000
OXX  O XO,1.000000
OX   XX X,-7.000000
OXOX O   ,3.000000
OXXOOO X ,9.000000
XXXOO O O,-9.000000
X O XO OO,9.000000
X X O   X,-4.000000
OXX  O X ,-1.000000
XX XX OOO,9.000000
OXX X  XX,-9.000000
XOOOX  X ,-2.000000
 XOX   O ,1.000000
XO  XO OO,2.000000
OXO O X X,-1.000000
OOXXXOX O,-9.000000
XXX   OXX,-9.000000
XOXXX    ,-9.000000
XO  XO OX,-9.000000
X OX     ,-2.000000
X X O   O,0.000000
   OXOXX ,-6.000000
OOXXXOX X,-9.000000
XX XX OOX,-9.000000
XXX   OXO,-9.000000
XO  XO O ,-2.000000
OX   XX  ,-4.000000
OOXXXOX  ,-9.000000
 O X  XXO,-1.000000
XXO   O O,5.000000
 O OX  X ,-1.000000
 O O XOX ,3.000000
OXOX O  O,9.000000
XXXX X   ,-9.000000
  OOO XXX,-9.000000
   OX OOX,-1.000000
XXO   O X,-1.000000
OXOX O  X,-1.000000
 X XOO OO,5.000000
OO OXO OO,7.000000
 XXX OO O,0.000000
 X  OXO X,0.000000
 X XOO OX,-1.000000
 O X  XXX,-9.000000
OO X OXOO,7.000000
 XXX OO  ,-2.000000
 X XOO O ,2.000000
OO OXO O ,5.000000
 OX OOX  ,3.000000
  OOO XXO,7.000000
   OX OOO,9.000000
X XX   X ,-10.000000
X X O    ,-2.000000
OXX  O XX,-3.000000
XXXOO O  ,-9.000000
X O XO O ,0.000000
OO X OXOX,3.000000
XXX   OX ,-9.000000
 O OX  XX,-4.000000
X OX    X,-5.000000
O XXOXOO ,4.000000
 O O XOXX,1.000000
OOXX XXOO,0.000000
 O OX  XO,2.000000
OO XOO X ,5.000000
 O O XOXO,5.000000
OOXX XXOX,-9.000000
OXXO OX X,-3.000000
   XOX X ,-1.000000
  XOXXXOX,-9.000000
  OXOXXOX,1.000000
XXXX X  X,-9.000000
OX  OX OO,9.000000
OO X  OOO,9.000000
  XOXXXOO,-9.000000
XOX  O O ,1.000000
  OXOXXOO,3.000000
OX XXO XO,-9.000000
OO X OXX ,1.000000
OO  X X X,-4.000000
XOOXOXX  ,-9.000000
XOXXOXXX ,-9.000000
XX  OXXXO,-4.000000
OXX X  O ,-2.000000
 X  OXO  ,3.000000
  OOX  OX,0.000000
OO OO O  ,9.000000
 O X  XX ,-5.000000
XXOXXXX O,-9.000000
XXXXXXXX ,-9.000000
XX  OXXXX,-9.000000
OX OX O O,9.000000
OX  OX OX,0.000000
X XO OOXO,-1.000000
 OOX  O  ,6.000000
 O OO XXX,-9.000000
OX XXO X ,-9.000000
OX OX O X,9.000000
OO OO O O,9.000000
X XO OOXX,-3.000000
 X  OXO O,6.000000
XXOXXXX  ,-9.000000
 O OO XXO,6.000000
XOXXOXXXX,-9.000000
OX OO  O ,8.000000
  OOX  OO,6.000000
OO OXO OX,3.000000
XXXX X  O,-9.000000
X OO OO  ,6.000000
OOOXOX XO,9.000000
OXXO OX O,1.000000
OO  X X O,0.000000
XOXXOXXXO,-9.000000
XXO OO   ,5.000000
OOOXOX XX,9.000000
OO X  OOX,3.000000
XX XX OXO,-9.000000
XX  OXXX ,-7.000000
XXX OO XO,-9.000000
XX XX OXX,-9.000000
OXXO OX  ,-1.000000
OXX X  OO,0.000000
XXO OO  O,9.000000
O  O XOOO,9.000000
XXX OO XX,-9.000000
OX OO  OO,9.000000
OO  X X  ,-2.000000
OX  OX O ,4.000000
XOOXOXX X,-9.000000
 XX X O  ,-5.000000
  OXOXXO ,2.000000
OXX X  OX,-4.000000
  OOX  O ,3.000000
OO OO O X,9.000000
 XOX   XX,-6.000000
XXOXXXX X,-9.000000
XOOXOXX O,-9.000000
 XX X O X,-8.000000
OX OO  OX,4.000000
XXXXXXXXX,-9.000000
OOOXOX X ,9.000000
O  O XOOX,9.000000
 XOX   XO,0.000000
 XXOOOO O,9.000000
XXX OO X ,-9.000000
 XX X O O,-2.000000
  XXX   O,-6.000000
   XOX XO,2.000000
XXXXXXXXO,-9.000000
XOX  O OX,-1.000000
 OOX  O O,9.000000
XXO OO  X,2.000000
OO X  OO ,7.000000
   XOX XX,-4.000000
  XXX   X,-12.000000
XOX  O OO,3.000000
 OOX  O X,3.000000
 XXOOOO X,9.000000
OOOOXOXO ,9.000000
O   OOOX ,10.000000
 XX XOX O,-9.000000
X X XXOOX,-9.000000
   X XX O,-4.000000
XO  XO XO,0.000000
XOOXXX O ,-9.000000
 XX XOX X,-9.000000
XX XX OX ,-9.000000
OOOX XX X,9.000000
XO  XO XX,-9.000000
OOXX XXXX,-9.000000
OOOX XX O,9.000000
 XOX   X ,-3.000000
 O OX  O ,1.000000
OXXO  O  ,9.000000
   OXOXO ,-2.000000
OO  OXO  ,10.000000
X O XO XO,9.000000
O  XO X X,-1.000000
OO OOOX X,9.000000
O  O XOO ,9.000000
  XXX    ,-9.000000
   X XX X,-10.000000
X X XXOOO,9.000000
O  XO X O,9.000000
 XX XOX  ,-9.000000
 O  XX X ,-5.000000
XXOO X XX,-5.000000
XXXOOOX  ,-9.000000
X O XO XX,-9.000000
OO X OXXX,-9.000000
XO O XXX ,-5.000000
XX OO XOX,-1.000000
OO OXO X ,3.000000
 O OX  OO,4.000000
XOOXXX OX,-9.000000
OO XOO O ,9.000000
OO  OXO O,9.000000
XOOXXX OO,-9.000000
  XOXXXO ,-9.000000
XO  XO X ,-4.000000
X X XXOO ,-6.000000
OO X OXXO,5.000000
OOXX XXX ,-7.000000
OO  OXO X,6.000000
O XOXXOO ,9.000000
OOXX XXXO,-2.000000
 X XXOO X,-5.000000
X OO OO O,9.000000
 O OX  OX,-2.000000
X XO OOX ,-2.000000
XOXOXOO X,-9.000000
O   OOOXO,9.000000
XX OO XOO,1.000000
XO O XXXO,-1.000000
X O XO X ,-4.000000
O   OOOXX,7.000000
OX XXO XX,-9.000000
X OO OO X,2.000000
XO O XXXX,-9.000000
XX XX O X,-9.000000
XOO X OO ,0.000000
XXX OO O ,-9.000000
 O OO XOO,9.000000
XXXXXXXOO,-9.000000
OXOOO XO ,5.000000
OX   XXX ,-6.000000
X X OX OO,1.000000
 OOX OXO ,4.000000
XOXXOXXOO,-9.000000
X XXO OXO,-2.000000
OXXOXOOOO,9.000000
X XXXO XO,-8.000000
XOOXOXXXX,-9.000000
OOXOOOOOO,9.000000
X XXO OXX,-4.000000
OOOX XXO ,9.000000
OXOXXOXXX,-9.000000
 O OO XOX,9.000000
XOOXOXXXO,-9.000000
X X OX OX,-9.000000
 OX   OX ,0.000000
XX  OXX  ,-6.000000
OXOXXOXXO,-9.000000
  X OOOOX,4.000000
  O  O OO,9.000000
XXOXXXXXO,-9.000000
 OX   OXX,-2.000000
   OXOX O,-1.000000
O XOXXOOX,9.000000
XXOXXXXXX,-9.000000
XO OXXOX ,-3.000000
  O  O OX,3.000000
XX  OXX O,-4.000000
XOO X OOO,9.000000
OOXOOOOOX,9.000000
   OXOX X,-7.000000
X OOOXX  ,0.000000
OX OXOX  ,-4.000000
OXO OXXOX,0.000000
 OX   OXO,2.000000
XXXXXXXO ,-9.000000
XXO OO XO,9.000000
XOXXOXXOX,-9.000000
  X OOOOO,9.000000
OXOOO XOO,9.000000
OO OXO XX,1.000000
OXO OXXOO,9.000000
OO OXO XO,5.000000
XXO OO XX,1.000000
X XXXO X ,-11.000000
OXXOXOOO ,9.000000
O XOXXOOO,9.000000
    O OXX,3.000000
OX OXOX O,-2.000000
O  OX  X ,-1.000000
O  O  O  ,9.000000
 O XXOXXX,-9.000000
XOO XOXX ,-4.000000
 O  OXXOX,9.000000
  O OOOXX,9.000000
XX XX O  ,-7.000000
 O XXOXXO,-1.000000
XXX OO OX,-9.000000
    O OXO,7.000000
  O OOOXO,9.000000
   O  XX ,-3.000000
X OXXXO O,-9.000000
 O  OXXOO,9.000000
 X  XXXOX,-10.000000
X X OX O ,-2.000000
X OXXXO X,-9.000000
X OOOXX X,-1.000000
OO OOOX O,9.000000
 X  XXXOO,-6.000000
XOO X OOX,-9.000000
X XXO OX ,-3.000000
OOOX XXOX,9.000000
X OOOXX O,1.000000
OO OOOX  ,9.000000
OOOX XXOO,9.000000
  X OOOO ,7.000000
O  OX  XO,1.000000
XXX OO OO,-9.000000
XO OXXOXX,-9.000000
 OOX OXOX,1.000000
  O  O O ,7.000000
   OXOX  ,-4.000000
OX OXOX X,-6.000000
 OOX OXOO,9.000000
   XOX   ,1.000000
    O OX ,5.000000
XX XX O O,-3.000000
O  OX  XX,-3.000000
XO OXXOXO,0.000000
 O XXOXX ,-5.000000
XXXXXXXOX,-9.000000
XOXXOXXO ,-9.000000
XXOOOOX O,9.000000
OXOXX OO ,1.000000
XOX  O  X,-3.000000
XXXO X XO,-9.000000
 O XX OOO,9.000000
OX O  XOX,-1.000000
XOX  O  O,1.000000
OOXXO  OX,9.000000
 O XX OOX,-4.000000
OX O  XOO,3.000000
XX X  XXX,-9.000000
OO X OX O,6.000000
   O  XXX,-9.000000
XXOOOOX X,9.000000
 O  XX OX,-6.000000
OXO XX O ,0.000000
O  O OX O,6.000000
 X XOO  O,4.000000
OO X OX X,0.000000
 O  XX OO,0.000000
   O  XXO,1.000000
XXXO X XX,-9.000000
X OXXXO  ,-9.000000
OOXXO  OO,9.000000
 OXX X   ,-5.000000
 O  OXXO ,9.000000
O  O OX X,0.000000
XOO XOXOX,-9.000000
XX X  XXO,-9.000000
  OXO X X,-2.000000
   XOX  O,4.000000
OO XXOO  ,4.000000
 O  XX O ,-3.000000
   XOX  X,-2.000000
 X  XXXX ,-9.000000
 X XOO   ,1.000000
  OXO X O,4.000000
  O OOOX ,9.000000
XOXOOO OO,9.000000
OXO XX OX,-1.000000
OO X OX  ,3.000000
OO XXOO O,6.000000
XOXOOO OX,9.000000
OXO OXXO ,2.000000
   OX O  ,1.000000
XOOXOXXX ,-9.000000
OXO XX OO,1.000000
OXOXXOXX ,-9.000000
OO XXOO X,2.000000
OX   XXOX,-4.000000
XXXO X X ,-9.000000
 O XX OO ,0.000000
O XOXXOX ,9.000000
XX XXOX X,-9.000000
XXOOOOX  ,9.000000
OX O  XO ,1.000000
 OX XO  O,-1.000000
O  O OX  ,3.000000
OX OX O  ,9.000000
 OX XO  X,-5.000000
  OXO X  ,1.000000
XOXOOO O ,9.000000
OXOXX OOO,9.000000
OOXXO  O ,9.000000
OXXOXOOOX,9.000000
OXOXX OOX,-2.000000
 O OO XX ,2.000000
 OOX  OO ,8.000000
X XXOOXX ,-9.000000
OOOX XXX ,9.000000
OXO OXXXO,9.000000
 OOX  OOO,9.000000
XXO OO OX,3.000000
  O  O X ,3.000000
OOXOOOOX ,9.000000
 OOX OXX ,0.000000
X XXXO OO,-4.000000
  X OOOXX,2.000000
X    OXOO,0.000000
O  XOXXOX,1.000000
OXO OXXXX,-9.000000
OOX  OO  ,6.000000
X    OXOX,-4.000000
OX   XXO ,-2.000000
XXO OO OO,9.000000
X XXXO OX,-9.000000
O  OO XXO,9.000000
O  XOXXOO,9.000000
O XOXXOXX,9.000000
X OOXX  O,0.000000
  X  O O ,1.000000
OOXOOOOXO,9.000000
OX   XXOO,0.000000
XOOXOXXOX,-9.000000
O  OO XXX,-9.000000
O XOXXOXO,9.000000
OOXX XXO ,-3.000000
XO OO    ,5.000000
OO X  O  ,5.000000
O   OOO O,9.000000
OXOOO XX ,3.000000
 O  OXXXX,-9.000000
  X OOOXO,4.000000
O   OOO X,8.000000
XOOXOXXOO,-9.000000
OOXOOOOXX,9.000000
 OX XO   ,-3.000000
 OOX  OOX,4.000000
XOO X OX ,-2.000000
X XXO OOO,9.000000
  O  O XO,9.000000
X OOXX  X,-9.000000
X XXO OOX,-2.000000
 OOX OXXO,9.000000
X    OXO ,-2.000000
X XXO OO ,1.000000
XOO X OXO,1.000000
X XXXO O ,-7.000000
OOOX XXXX,9.000000
 OXX X  O,-1.000000
XOO X OXX,-9.000000
 X  XXXXO,-9.000000
OOOX XXXO,9.000000
X XOOXX  ,-4.000000
 OX O O  ,5.000000
 OXX X  X,-9.000000
 OOOX XXO,4.000000
OX  XXO X,-4.000000
 OOX OXXX,-9.000000
 O  OXXXO,2.000000
XO OO   O,7.000000
O  OX  OO,5.000000
XX X  XX ,-9.000000
XOX  O   ,-1.000000
OX  XXO O,0.000000
OXX  O O ,3.000000
  X OOOX ,3.000000
XO OO   X,3.000000
O  OX  OX,1.000000
  XX XO X,-9.000000
 O XX OXX,-4.000000
 OOOOXOXO,9.000000
 O  OXXX ,-2.000000
  XX XO O,0.000000
O  OO XX ,3.000000
 OOOX XXX,-9.000000
OX  XXO  ,-2.000000
 X  XXXXX,-9.000000
 OOOOXOXX,9.000000
OOXO  XXX,-9.000000
OOX OXX X,-9.000000
    XO X ,-4.000000
X XX OO O,0.000000
OXX  O OX,1.000000
X XOOXX X,-9.000000
XX OO X O,1.000000
OOX OXX O,9.000000
O  O  O X,9.000000
 OO XXXXX,-9.000000
OXX  O OO,5.000000
X XX OO X,-4.000000
 O XX OXO,0.000000
O XOOX   ,3.000000
OXOXX OX ,-9.000000
XX OO X X,-3.000000
 OO XXXXO,-1.000000
 XX O  O ,0.000000
  OO OX  ,4.000000
XO X XX O,-9.000000
XOXOOO XX,9.000000
 OOOX XX ,0.000000
 XX O  OX,-3.000000
 OX O O O,8.000000
 XXX   X ,-9.000000
OXOO OX  ,3.000000
XO X XX X,-9.000000
O  OX  O ,3.000000
 XXXO OXX,-4.000000
 OX O O X,2.000000
 O XX OX ,-2.000000
XX X  XOO,-9.000000
O  O  O O,9.000000
 XX O  OO,3.000000
 OO XXXX ,-4.000000
XOO XOXXO,9.000000
OOXO  XXO,1.000000
  XX XO  ,-4.000000
XOXOOO XO,9.000000
XX X  XOX,-9.000000
XOO XOXXX,-9.000000
X XOOXX O,-1.000000
  O  O XX,-1.000000
OOX  OO O,8.000000
OOXXX O O,0.000000
OOXO  XX ,-3.000000
OXOXX OXO,-9.000000
X XXOOXXX,-9.000000
 XXX   XO,-6.000000
OXOOO XOX,2.000000
OOXXX O X,-4.000000
O  XOXXO ,4.000000
 O OO XO ,9.000000
OXOXX OXX,-9.000000
OXO OXXX ,0.000000
OOX  OO X,4.000000
    XO XO,-1.000000
XX OO X  ,-1.000000
XX  OXX X,-8.000000
X XX OO  ,-2.000000
    XO XX,-7.000000
XOOXOXXO ,-9.000000
X XXOOXXO,-9.000000
O XOOX  X,-9.000000
XXO OO X ,4.000000
O XOOX  O,9.000000
  X  O OX,-1.000000
XOXOOO X ,9.000000
 OOX  OX ,4.000000
XO X XX  ,-9.000000
OO X  O X,2.000000
XXOXXXXX ,-9.000000
  X  O OO,3.000000
OO X  O O,8.000000
OOX OXX  ,1.000000
 XXX   XX,-12.000000
X OOXX   ,-3.000000
XXX XOO X,-9.000000
XOOXXX  X,-9.000000
X OXOX OO,4.000000
OOOOXOX O,9.000000
XXXOOXOXO,-9.000000
O  XOXXXO,9.000000
OX XO OOX,1.000000
   X XXO ,-5.000000
XXXOX XX ,-9.000000
OX XOOXX ,1.000000
OOOOO  X ,9.000000
OOOOXOX X,9.000000
X OXOX OX,2.000000
XXXOOXOXX,-9.000000
OXXO XOO ,9.000000
X    OXXO,-2.000000
XX XO  O ,-2.000000
 OX  OXO ,0.000000
OOO  OO O,9.000000
XOOXXX  O,-9.000000
  XXXX XO,-9.000000
 XO  XXX ,-6.000000
OXOOX  XO,-9.000000
OXOO XOXX,9.000000
  XXXX XX,-9.000000
O    O OX,4.000000
 XOOXOX  ,-2.000000
OOO  OO  ,9.000000
 OOXXOO X,0.000000
OXOOX  XX,-9.000000
OXOO XOXO,9.000000
OOOO  XX ,9.000000
XOX XXX O,-9.000000
OXO XX XX,-9.000000
O    O OO,10.000000
XX XO  OO,0.000000
XXXOX XXX,-9.000000
 OOXXOO O,9.000000
XOX XXX X,-9.000000
OOOOXOX  ,9.000000
XXX XOO O,-9.000000
O  XXX OX,-9.000000
O  XOXXX ,0.000000
XXXOX XXO,-9.000000
XOOXXX   ,-9.000000
OX XO OOO,9.000000
X    OXX ,-6.000000
   X XXOX,-7.000000
X X XXO O,-3.000000
OOOXXXO O,9.000000
 XO  XXXO,-3.000000
X     OOO,9.000000
OOOXXXO X,9.000000
OX XO OO ,6.000000
X     OOX,-2.000000
 XXXO OXO,0.000000
OXXXXXX X,-9.000000
X OXOX O ,3.000000
XXXOOXOX ,-9.000000
  OO OX X,0.000000
   X XXOO,-3.000000
X X XXO X,-9.000000
OXX OO  O,9.000000
XOOO XOXO,2.000000
 XO  XXXX,-9.000000
 OX  OXOO,1.000000
 O X O  X,-1.000000
XO  OOXOO,9.000000
 XXXO OX ,-2.000000
OXX OO  X,2.000000
 OXO    O,4.000000
XO  OOXOX,9.000000
 OX  OXOX,-1.000000
XOOO XOXX,0.000000
OOO  OO X,9.000000
  OO OX O,9.000000
OXOOX  X ,-9.000000
 XX  XXO ,-8.000000
OO O     ,7.000000
XOX XXX  ,-9.000000
OXOO XOX ,9.000000
X   XOO  ,-2.000000
 OXO    X,-2.000000
O  XOXXXX,-9.000000
 XXXOOXXX,-9.000000
 XOO  XOO,4.000000
  OO  O X,5.000000
 XX O  X ,-2.000000
 XOO  XOX,0.000000
  X  O XX,-5.000000
X   XOO O,2.000000
X     OO ,2.000000
OXXXXXX  ,-9.000000
 O X O  O,5.000000
  X  O XO,-1.000000
O XO XX  ,-4.000000
 X   X  O,-1.000000
OOXO  XOO,3.000000
XOOO XOX ,1.000000
OX OO   O,9.000000
X   XOO X,-9.000000
OO O    O,10.000000
 OOOOOX X,9.000000
 X X  O  ,-1.000000
 O X O   ,2.000000
OO O    X,4.000000
OXXXXXX O,-9.000000
OX OO   X,3.000000
OOXO  XOX,-1.000000
 X   X  X,-7.000000
OXX OO   ,5.000000
XO  OOXO ,9.000000
OOOXXXO  ,9.000000
O OOOX  O,9.000000
 OXO     ,1.000000
O OOOX  X,6.000000
X  XXXXX ,-9.000000
  OO  O O,11.000000
O XO XX O,0.000000
OXXO XOOX,9.000000
OOOO  XXO,9.000000
X  XXXXXX,-9.000000
XX XO  OX,-4.000000
XXOXXXXOO,-9.000000
 XXXOOXX ,-5.000000
X   OO X ,1.000000
  X  O X ,-3.000000
  OO  O  ,8.000000
X  XXXXXO,-9.000000
OOOO  XXX,9.000000
 XX O  XX,-5.000000
 OO OXO  ,9.000000
O XO XX X,-9.000000
OX XOOXOX,0.000000
OXOOO XXX,-9.000000
XXX XOO  ,-9.000000
 XX O  XO,1.000000
OXOOO XXO,9.000000
 OOOOOX O,9.000000
