Depth,Simulation Run,Time,Board Number
5,1,0.025161,1
5,2,0.026960,1
5,3,0.032997,1
5,4,0.036913,1
5,5,0.028190,1
5,6,0.006843,1
5,7,0.009556,1
5,8,0.024919,1
5,9,0.007392,1
5,10,0.014651,1
5,11,0.011221,1
5,12,0.010576,1
5,13,0.008696,1
5,14,0.007766,1
5,15,0.009367,1
5,16,0.008769,1
5,17,0.014312,1
5,18,0.007547,1
5,19,0.012516,1
5,20,0.008303,1
5,21,0.008471,1
5,22,0.009805,1
5,23,0.019394,1
5,24,0.010551,1
5,25,0.013788,1
5,26,0.009622,1
5,27,0.007373,1
5,28,0.009866,1
5,29,0.015274,1
5,30,0.011010,1
5,1,0.011277,2
5,2,0.011079,2
5,3,0.009434,2
5,4,0.007924,2
5,5,0.008883,2
5,6,0.008840,2
5,7,0.007833,2
5,8,0.007020,2
5,9,0.007122,2
5,10,0.007426,2
5,11,0.009593,2
5,12,0.003873,2
5,13,0.005590,2
5,14,0.004332,2
5,15,0.004807,2
5,16,0.004218,2
5,17,0.003628,2
5,18,0.003224,2
5,19,0.003691,2
5,20,0.003169,2
5,21,0.003196,2
5,22,0.006905,2
5,23,0.004104,2
5,24,0.003546,2
5,25,0.003906,2
5,26,0.007495,2
5,27,0.008085,2
5,28,0.004354,2
5,29,0.010843,2
5,30,0.008254,2
5,1,0.074666,3
5,2,0.017542,3
5,3,0.019127,3
5,4,0.014145,3
5,5,0.012297,3
5,6,0.012473,3
5,7,0.016611,3
5,8,0.012911,3
5,9,0.012743,3
5,10,0.017021,3
5,11,0.020584,3
5,12,0.014404,3
5,13,0.014418,3
5,14,0.015185,3
5,15,0.014720,3
5,16,0.014757,3
5,17,0.011530,3
5,18,0.016505,3
5,19,0.018911,3
5,20,0.015394,3
5,21,0.017752,3
5,22,0.020161,3
5,23,0.019138,3
5,24,0.019757,3
5,25,0.015992,3
5,26,0.020136,3
5,27,0.020555,3
5,28,0.021818,3
5,29,0.021800,3
5,30,0.018862,3
5,1,0.004256,4
5,2,0.005007,4
5,3,0.005273,4
5,4,0.004933,4
5,5,0.004850,4
5,6,0.004456,4
5,7,0.004563,4
5,8,0.003961,4
5,9,0.004053,4
5,10,0.003741,4
5,11,0.004856,4
5,12,0.006974,4
5,13,0.008945,4
5,14,0.005095,4
5,15,0.009745,4
5,16,0.004749,4
5,17,0.008488,4
5,18,0.005986,4
5,19,0.005708,4
5,20,0.006057,4
5,21,0.005835,4
5,22,0.008712,4
5,23,0.004639,4
5,24,0.003793,4
5,25,0.003910,4
5,26,0.005271,4
5,27,0.007243,4
5,28,0.003621,4
5,29,0.003907,4
5,30,0.004799,4
5,1,0.005982,5
5,2,0.006926,5
5,3,0.006025,5
5,4,0.006118,5
5,5,0.009716,5
5,6,0.006545,5
5,7,0.007986,5
5,8,0.007558,5
5,9,0.010498,5
5,10,0.009846,5
5,11,0.009454,5
5,12,0.009130,5
5,13,0.009086,5
5,14,0.009739,5
5,15,0.007064,5
5,16,0.008587,5
5,17,0.007812,5
5,18,0.009572,5
5,19,0.008407,5
5,20,0.007479,5
5,21,0.011958,5
5,22,0.007680,5
5,23,0.007605,5
5,24,0.011715,5
5,25,0.007632,5
5,26,0.006933,5
5,27,0.008154,5
5,28,0.013745,5
5,29,0.014746,5
5,30,0.023956,5
5,1,0.020329,6
5,2,0.012151,6
5,3,0.009148,6
5,4,0.010418,6
5,5,0.012371,6
5,6,0.010615,6
5,7,0.012920,6
5,8,0.013318,6
5,9,0.011712,6
5,10,0.008453,6
5,11,0.008509,6
5,12,0.018874,6
5,13,0.008961,6
5,14,0.013955,6
5,15,0.009103,6
5,16,0.012553,6
5,17,0.008624,6
5,18,0.008565,6
5,19,0.012667,6
5,20,0.012539,6
5,21,0.011292,6
5,22,0.012810,6
5,23,0.008195,6
5,24,0.011750,6
5,25,0.011344,6
5,26,0.010005,6
5,27,0.009888,6
5,28,0.007952,6
5,29,0.008096,6
5,30,0.010202,6
5,1,0.010151,7
5,2,0.012016,7
5,3,0.012452,7
5,4,0.014560,7
5,5,0.013623,7
5,6,0.013836,7
5,7,0.012420,7
5,8,0.009214,7
5,9,0.010349,7
5,10,0.011651,7
5,11,0.013667,7
5,12,0.015447,7
5,13,0.012719,7
5,14,0.012735,7
5,15,0.010222,7
5,16,0.012745,7
5,17,0.008800,7
5,18,0.009647,7
5,19,0.009209,7
5,20,0.008686,7
5,21,0.007294,7
5,22,0.007162,7
5,23,0.007608,7
5,24,0.008418,7
5,25,0.007794,7
5,26,0.011645,7
5,27,0.007583,7
5,28,0.007322,7
5,29,0.007593,7
5,30,0.008273,7
5,1,0.003851,8
5,2,0.004072,8
5,3,0.003944,8
5,4,0.003745,8
5,5,0.005391,8
5,6,0.005164,8
5,7,0.003819,8
5,8,0.004143,8
5,9,0.004145,8
5,10,0.005984,8
5,11,0.005821,8
5,12,0.004125,8
5,13,0.004354,8
5,14,0.004055,8
5,15,0.004034,8
5,16,0.003801,8
5,17,0.003900,8
5,18,0.004459,8
5,19,0.004504,8
5,20,0.004441,8
5,21,0.004663,8
5,22,0.005533,8
5,23,0.004926,8
5,24,0.005395,8
5,25,0.004897,8
5,26,0.004516,8
5,27,0.005705,8
5,28,0.005202,8
5,29,0.005655,8
5,30,0.005346,8
5,1,0.007777,9
5,2,0.006501,9
5,3,0.010510,9
5,4,0.006103,9
5,5,0.005841,9
5,6,0.006913,9
5,7,0.008583,9
5,8,0.006732,9
5,9,0.005482,9
5,10,0.007735,9
5,11,0.005960,9
5,12,0.008254,9
5,13,0.007033,9
5,14,0.007616,9
5,15,0.007236,9
5,16,0.006162,9
5,17,0.005662,9
5,18,0.008203,9
5,19,0.007807,9
5,20,0.006219,9
5,21,0.007785,9
5,22,0.011129,9
5,23,0.006489,9
5,24,0.005572,9
5,25,0.005289,9
5,26,0.005830,9
5,27,0.004748,9
5,28,0.006428,9
5,29,0.006428,9
5,30,0.004894,9
5,1,0.015204,10
5,2,0.012072,10
5,3,0.009902,10
5,4,0.011414,10
5,5,0.008814,10
5,6,0.009138,10
5,7,0.009087,10
5,8,0.008775,10
5,9,0.009894,10
5,10,0.015097,10
5,11,0.013793,10
5,12,0.011576,10
5,13,0.013220,10
5,14,0.012250,10
5,15,0.016819,10
5,16,0.015976,10
5,17,0.016313,10
5,18,0.014314,10
5,19,0.016088,10
5,20,0.014416,10
5,21,0.015513,10
5,22,0.012844,10
5,23,0.018723,10
5,24,0.015438,10
5,25,0.014575,10
5,26,0.018581,10
5,27,0.018290,10
5,28,0.018643,10
5,29,0.016091,10
5,30,0.012449,10
5,1,0.007763,11
5,2,0.005723,11
5,3,0.005918,11
5,4,0.003930,11
5,5,0.003737,11
