Depth,Simulation Run,Time,Board Number
6,13,0.437098,9
6,14,0.435887,9
6,15,0.432341,9
6,16,0.441710,9
6,17,0.436763,9
6,18,0.451163,9
6,19,0.440773,9
6,20,0.480260,9
6,21,0.432640,9
6,22,0.436102,9
6,23,0.434354,9
6,24,0.431260,9
6,25,0.432363,9
6,26,0.428675,9
6,27,0.431141,9
6,28,0.434767,9
6,29,0.431342,9
6,30,0.488334,9
6,1,0.602787,10
6,2,0.462115,10
6,3,0.434296,10
6,4,0.436564,10
6,5,0.434946,10
6,6,0.436843,10
6,7,0.438823,10
6,8,0.434805,10
6,9,0.435852,10
6,10,0.436695,10
6,11,0.453036,10
6,12,0.465114,10
6,13,0.439209,10
6,14,0.436952,10
6,15,0.436660,10
6,16,0.436312,10
6,17,0.437238,10
6,18,0.446443,10
6,19,0.435440,10
6,20,0.434853,10
6,21,0.509718,10
6,22,0.441781,10
6,23,0.447299,10
6,24,0.435072,10
6,25,0.439613,10
6,26,0.436246,10
6,27,0.438254,10
6,28,0.467644,10
6,29,0.438420,10
6,30,0.436661,10
6,1,0.486206,11
6,2,0.472571,11
6,3,0.473619,11
6,4,0.476945,11
6,5,0.472981,11
6,6,0.472604,11
6,7,0.476599,11
6,8,0.482241,11
6,9,0.473440,11
6,10,0.472070,11
6,11,0.474014,11
6,12,0.473841,11
6,13,0.476873,11
6,14,0.591430,11
6,15,0.536193,11
6,16,0.475401,11
6,17,0.468704,11
6,18,0.469386,11
6,19,0.475067,11
6,20,0.494993,11
6,21,0.482479,11
6,22,0.506639,11
6,23,0.488533,11
6,24,0.476756,11
6,25,0.479506,11
6,26,0.479816,11
6,27,0.475131,11
6,28,0.476110,11
6,29,0.480086,11
6,30,0.478004,11
6,1,0.482868,12
6,2,0.473447,12
6,3,0.478423,12
6,4,0.474073,12
6,5,0.479192,12
6,6,0.473711,12
6,7,0.475282,12
6,8,0.478031,12
6,9,0.472409,12
6,10,0.477632,12
6,11,0.569828,12
6,12,0.653652,12
6,13,0.521812,12
6,14,0.524792,12
