Depth,Simulation Run,Time,Board Number
6,1,0.055352,1
6,2,0.021015,1
6,3,0.018187,1
6,4,0.018431,1
6,5,0.025927,1
6,6,0.024568,1
6,7,0.022753,1
6,8,0.022473,1
6,9,0.015902,1
6,10,0.020643,1
6,11,0.022501,1
6,12,0.035543,1
6,13,0.030483,1
6,14,0.048884,1
6,15,0.026434,1
6,16,0.018517,1
6,17,0.016710,1
6,18,0.019191,1
6,19,0.038325,1
6,20,0.026301,1
6,21,0.033236,1
6,22,0.025068,1
6,23,0.035298,1
6,24,0.030073,1
6,25,0.022332,1
6,26,0.016423,1
6,27,0.027149,1
6,28,0.028495,1
6,29,0.030650,1
6,30,0.027731,1
6,1,0.016323,2
6,2,0.019188,2
6,3,0.009910,2
6,4,0.011392,2
6,5,0.008574,2
6,6,0.012236,2
6,7,0.014399,2
6,8,0.010801,2
6,9,0.009262,2
6,10,0.007498,2
6,11,0.007729,2
6,12,0.007469,2
6,13,0.008641,2
6,14,0.007839,2
6,15,0.008768,2
6,16,0.008615,2
6,17,0.011465,2
6,18,0.012935,2
6,19,0.012596,2
6,20,0.009723,2
6,21,0.011233,2
6,22,0.011074,2
6,23,0.011033,2
6,24,0.009936,2
6,25,0.009506,2
6,26,0.009591,2
6,27,0.011735,2
6,28,0.014377,2
6,29,0.013042,2
6,30,0.016258,2
6,1,0.035016,3
6,2,0.056273,3
6,3,0.048791,3
6,4,0.046919,3
6,5,0.049014,3
6,6,0.045396,3
6,7,0.042917,3
6,8,0.032152,3
6,9,0.059874,3
6,10,0.041664,3
6,11,0.056442,3
6,12,0.059606,3
6,13,0.053490,3
6,14,0.075679,3
6,15,0.033219,3
6,16,0.029606,3
6,17,0.042269,3
6,18,0.038244,3
6,19,0.033690,3
6,20,0.037420,3
6,21,0.062180,3
6,22,0.055002,3
6,23,0.044896,3
6,24,0.044765,3
6,25,0.042316,3
6,26,0.050231,3
6,27,0.048483,3
6,28,0.057964,3
6,29,0.042527,3
6,30,0.040195,3
6,1,0.023132,4
6,2,0.030932,4
6,3,0.026952,4
6,4,0.016205,4
6,5,0.020047,4
6,6,0.016069,4
6,7,0.018135,4
6,8,0.019443,4
6,9,0.028532,4
6,10,0.019175,4
6,11,0.029477,4
6,12,0.018955,4
6,13,0.021346,4
6,14,0.022794,4
6,15,0.020872,4
6,16,0.018607,4
6,17,0.022348,4
6,18,0.019846,4
6,19,0.019611,4
6,20,0.020704,4
6,21,0.104315,4
6,22,0.021322,4
6,23,0.028641,4
6,24,0.024585,4
6,25,0.020475,4
6,26,0.019687,4
6,27,0.020155,4
6,28,0.016737,4
6,29,0.017881,4
6,30,0.014916,4
6,1,0.078564,5
6,2,0.067014,5
6,3,0.092089,5
6,4,0.059475,5
6,5,0.067924,5
6,6,0.071542,5
6,7,0.075005,5
6,8,0.074143,5
6,9,0.069298,5
6,10,0.082544,5
6,11,0.086178,5
6,12,0.069499,5
6,13,0.071441,5
6,14,0.062650,5
6,15,0.062290,5
6,16,0.069231,5
6,17,0.075610,5
6,18,0.083197,5
6,19,0.069215,5
6,20,0.075980,5
6,21,0.105335,5
6,22,0.076853,5
6,23,0.069999,5
6,24,0.093083,5
6,25,0.072538,5
6,26,0.067925,5
6,27,0.081254,5
6,28,0.067643,5
6,29,0.069351,5
6,30,0.071590,5
6,1,0.066831,6
6,2,0.045870,6
6,3,0.050938,6
6,4,0.050904,6
6,5,0.049675,6
6,6,0.046769,6
6,7,0.049918,6
6,8,0.051619,6
6,9,0.057517,6
6,10,0.051655,6
6,11,0.061582,6
6,12,0.048443,6
6,13,0.050055,6
6,14,0.040670,6
6,15,0.052533,6
6,16,0.043551,6
6,17,0.050050,6
6,18,0.053687,6
6,19,0.045087,6
6,20,0.048444,6
6,21,0.064725,6
6,22,0.061023,6
6,23,0.046608,6
6,24,0.049527,6
6,25,0.045095,6
6,26,0.043527,6
6,27,0.051244,6
6,28,0.054958,6
6,29,0.045174,6
6,30,0.057808,6
6,1,0.066711,7
6,2,0.044561,7
6,3,0.045262,7
6,4,0.046675,7
6,5,0.044354,7
6,6,0.042351,7
6,7,0.053870,7
6,8,0.045698,7
6,9,0.044198,7
6,10,0.036787,7
6,11,0.060874,7
6,12,0.042340,7
6,13,0.046224,7
6,14,0.050954,7
6,15,0.049447,7
6,16,0.045977,7
6,17,0.046829,7
6,18,0.050385,7
6,19,0.040269,7
6,20,0.040260,7
6,21,0.072838,7
6,22,0.052754,7
6,23,0.043123,7
6,24,0.048505,7
6,25,0.046515,7
6,26,0.041955,7
6,27,0.044238,7
6,28,0.044192,7
6,29,0.042765,7
6,30,0.028014,7
6,1,0.016158,8
6,2,0.018790,8
6,3,0.020079,8
6,4,0.016961,8
6,5,0.013149,8
6,6,0.012304,8
6,7,0.011930,8
6,8,0.011726,8
6,9,0.012421,8
6,10,0.012984,8
6,11,0.014948,8
6,12,0.010797,8
6,13,0.009846,8
6,14,0.009174,8
6,15,0.009203,8
6,16,0.008387,8
6,17,0.009136,8
6,18,0.008944,8
6,19,0.008903,8
6,20,0.009102,8
6,21,0.010431,8
6,22,0.012965,8
6,23,0.012643,8
6,24,0.008661,8
6,25,0.009175,8
6,26,0.008931,8
6,27,0.008835,8
6,28,0.008715,8
6,29,0.009769,8
6,30,0.008466,8
6,1,0.015595,9
6,2,0.019814,9
6,3,0.015863,9
6,4,0.019137,9
6,5,0.018724,9
6,6,0.018240,9
6,7,0.018246,9
6,8,0.017451,9
6,9,0.017761,9
6,10,0.015859,9
6,11,0.018501,9
6,12,0.015353,9
6,13,0.021888,9
6,14,0.016811,9
6,15,0.018014,9
6,16,0.020542,9
6,17,0.015570,9
6,18,0.021203,9
6,19,0.013763,9
6,20,0.013251,9
6,21,0.014689,9
6,22,0.012243,9
6,23,0.010933,9
6,24,0.008570,9
6,25,0.008189,9
6,26,0.008308,9
6,27,0.008850,9
6,28,0.008974,9
6,29,0.008678,9
6,30,0.008398,9
6,1,0.019501,10
6,2,0.016602,10
6,3,0.016939,10
6,4,0.015513,10
6,5,0.016064,10
6,6,0.024470,10
6,7,0.042148,10
6,8,0.045542,10
6,9,0.036200,10
6,10,0.043292,10
6,11,0.040144,10
6,12,0.031528,10
6,13,0.032419,10
6,14,0.053524,10
6,15,0.034357,10
6,16,0.021286,10
6,17,0.021564,10
6,18,0.015069,10
6,19,0.015331,10
6,20,0.018542,10
6,21,0.025298,10
6,22,0.024978,10
6,23,0.016096,10
6,24,0.016971,10
6,25,0.015759,10
6,26,0.023545,10
6,27,0.034721,10
6,28,0.031382,10
6,29,0.027125,10
6,30,0.027106,10
6,1,0.011966,11
6,2,0.013262,11
6,3,0.007603,11
6,4,0.007834,11
6,5,0.006707,11
6,6,0.013383,11
6,7,0.007017,11
6,8,0.006930,11
6,9,0.006832,11
6,10,0.006317,11
6,11,0.007043,11
6,12,0.006912,11
6,13,0.004699,11
6,14,0.004928,11
6,15,0.005326,11
6,16,0.004978,11
6,17,0.004748,11
6,18,0.004849,11
6,19,0.005049,11
6,20,0.004858,11
6,21,0.005617,11
6,22,0.005063,11
6,23,0.005007,11
6,24,0.006615,11
6,25,0.007417,11
6,26,0.005881,11
6,27,0.005431,11
6,28,0.005466,11
6,29,0.005361,11
6,30,0.005319,11
6,1,0.013967,12
6,2,0.012749,12
6,3,0.017562,12
6,4,0.025121,12
6,5,0.027975,12
6,6,0.022572,12
6,7,0.023103,12
6,8,0.021870,12
6,9,0.017489,12
6,10,0.016285,12
6,11,0.022569,12
6,12,0.011683,12
6,13,0.013291,12
6,14,0.011735,12
6,15,0.011942,12
6,16,0.013180,12
6,17,0.011553,12
6,18,0.012037,12
6,19,0.011999,12
6,20,0.012430,12
6,21,0.018240,12
6,22,0.016319,12
6,23,0.012471,12
