Depth,Simulation Run,Time,Board Number
2,1,0.001507,1
2,2,0.000944,1
2,3,0.000788,1
2,4,0.000704,1
2,5,0.000694,1
2,6,0.001387,1
2,7,0.001003,1
2,8,0.000674,1
2,9,0.000327,1
2,10,0.000223,1
2,11,0.000199,1
2,12,0.000167,1
2,13,0.000179,1
2,14,0.000176,1
2,15,0.000172,1
2,16,0.000301,1
2,17,0.000661,1
2,18,0.000380,1
2,19,0.000234,1
2,20,0.000651,1
2,21,0.000269,1
2,22,0.000177,1
2,23,0.000418,1
2,24,0.000320,1
2,25,0.000170,1
2,26,0.000154,1
2,27,0.000332,1
2,28,0.000150,1
2,29,0.000140,1
2,30,0.000135,1
2,1,0.000154,2
2,2,0.000183,2
2,3,0.000139,2
2,4,0.000133,2
2,5,0.000130,2
2,6,0.000322,2
2,7,0.000312,2
2,8,0.000166,2
2,9,0.000127,2
2,10,0.000133,2
2,11,0.000189,2
2,12,0.000141,2
2,13,0.000117,2
2,14,0.000116,2
2,15,0.000111,2
2,16,0.000110,2
2,17,0.000110,2
2,18,0.000113,2
2,19,0.000113,2
2,20,0.000114,2
2,21,0.000197,2
2,22,0.000122,2
2,23,0.000115,2
2,24,0.000112,2
2,25,0.000141,2
2,26,0.000117,2
2,27,0.000117,2
2,28,0.000219,2
2,29,0.000157,2
2,30,0.000119,2
2,1,0.000332,3
2,2,0.000618,3
2,3,0.000131,3
2,4,0.000246,3
2,5,0.000309,3
2,6,0.000279,3
2,7,0.000491,3
2,8,0.000314,3
2,9,0.000128,3
2,10,0.000127,3
2,11,0.000440,3
2,12,0.000258,3
2,13,0.000210,3
2,14,0.000314,3
2,15,0.000319,3
2,16,0.000481,3
2,17,0.000672,3
2,18,0.000507,3
2,19,0.000115,3
2,20,0.000109,3
2,21,0.000339,3
2,22,0.000265,3
2,23,0.000263,3
2,24,0.000117,3
2,25,0.000108,3
2,26,0.000089,3
2,27,0.000091,3
2,28,0.000094,3
2,29,0.000094,3
2,30,0.000095,3
2,1,0.000455,4
2,2,0.000748,4
2,3,0.000368,4
2,4,0.000561,4
2,5,0.000134,4
2,6,0.000127,4
2,7,0.000159,4
2,8,0.000134,4
2,9,0.000132,4
2,10,0.000130,4
2,11,0.000133,4
2,12,0.000130,4
2,13,0.000129,4
2,14,0.000298,4
2,15,0.000260,4
2,16,0.000146,4
2,17,0.000138,4
2,18,0.000136,4
2,19,0.000147,4
2,20,0.000147,4
2,21,0.000195,4
2,22,0.000202,4
2,23,0.000094,4
2,24,0.000089,4
2,25,0.000095,4
2,26,0.000096,4
2,27,0.000210,4
2,28,0.000103,4
2,29,0.000101,4
2,30,0.000091,4
2,1,0.000432,5
2,2,0.000668,5
2,3,0.000715,5
2,4,0.000480,5
2,5,0.000399,5
2,6,0.000265,5
2,7,0.000170,5
2,8,0.000156,5
2,9,0.000154,5
2,10,0.000159,5
2,11,0.000270,5
2,12,0.000252,5
2,13,0.000138,5
2,14,0.000146,5
2,15,0.000152,5
2,16,0.000142,5
2,17,0.000136,5
2,18,0.000119,5
2,19,0.000159,5
2,20,0.000128,5
2,21,0.000126,5
2,22,0.000123,5
2,23,0.000126,5
2,24,0.000106,5
2,25,0.000099,5
2,26,0.000115,5
2,27,0.000120,5
2,28,0.000110,5
2,29,0.000117,5
2,30,0.000126,5
2,1,0.000119,6
2,2,0.000116,6
2,3,0.000110,6
2,4,0.000087,6
2,5,0.000096,6
2,6,0.000106,6
2,7,0.000091,6
2,8,0.000091,6
2,9,0.000083,6
2,10,0.000100,6
2,11,0.000149,6
2,12,0.000117,6
2,13,0.000110,6
2,14,0.000115,6
2,15,0.000111,6
2,16,0.000111,6
2,17,0.000107,6
2,18,0.000108,6
2,19,0.000107,6
2,20,0.000279,6
2,21,0.000154,6
2,22,0.000122,6
2,23,0.000147,6
2,24,0.000116,6
2,25,0.000118,6
2,26,0.000109,6
2,27,0.000111,6
2,28,0.000232,6
2,29,0.000159,6
2,30,0.000154,6
2,1,0.000391,7
2,2,0.000261,7
2,3,0.000163,7
2,4,0.000149,7
2,5,0.000243,7
2,6,0.000203,7
2,7,0.000111,7
2,8,0.000114,7
2,9,0.000109,7
2,10,0.000106,7
2,11,0.000115,7
2,12,0.000113,7
2,13,0.000156,7
2,14,0.000132,7
2,15,0.000091,7
2,16,0.000132,7
2,17,0.000161,7
2,18,0.000374,7
2,19,0.000320,7
2,20,0.000118,7
2,21,0.000493,7
2,22,0.000131,7
2,23,0.000142,7
2,24,0.000134,7
2,25,0.000137,7
2,26,0.000222,7
2,27,0.004658,7
2,28,0.000129,7
2,29,0.000161,7
2,30,0.000138,7
2,1,0.000191,8
2,2,0.000180,8
2,3,0.000201,8
2,4,0.002058,8
2,5,0.000128,8
2,6,0.000100,8
2,7,0.000099,8
2,8,0.000095,8
2,9,0.000090,8
2,10,0.000120,8
2,11,0.000096,8
2,12,0.000240,8
2,13,0.000096,8
2,14,0.000524,8
2,15,0.000092,8
2,16,0.000368,8
2,17,0.000200,8
2,18,0.000119,8
2,19,0.000670,8
2,20,0.000131,8
2,21,0.000398,8
2,22,0.000320,8
2,23,0.000108,8
2,24,0.000108,8
2,25,0.000112,8
2,26,0.000134,8
2,27,0.000108,8
2,28,0.000106,8
2,29,0.000442,8
2,30,0.000098,8
2,1,0.000122,9
2,2,0.000097,9
2,3,0.000096,9
2,4,0.000112,9
2,5,0.000082,9
2,6,0.000087,9
2,7,0.000096,9
2,8,0.000097,9
2,9,0.000087,9
2,10,0.000091,9
2,11,0.000085,9
2,12,0.000081,9
2,13,0.000082,9
2,14,0.000086,9
2,15,0.000113,9
2,16,0.000087,9
2,17,0.000100,9
2,18,0.000099,9
2,19,0.000122,9
