Depth,Simulation Run,Time,Board Number
4,1,0.029164,1
4,2,0.009447,1
4,3,0.009281,1
4,4,0.007234,1
4,5,0.008496,1
4,6,0.006998,1
4,7,0.008592,1
4,8,0.008251,1
4,9,0.008743,1
4,10,0.009694,1
4,11,0.007295,1
4,12,0.008170,1
4,13,0.009412,1
4,14,0.007956,1
4,15,0.006922,1
4,16,0.006915,1
4,17,0.007051,1
4,18,0.008178,1
4,19,0.008084,1
4,20,0.007688,1
4,21,0.008676,1
4,22,0.007242,1
4,23,0.006934,1
4,24,0.007937,1
4,25,0.008958,1
4,26,0.008922,1
4,27,0.008620,1
4,28,0.007487,1
4,29,0.006795,1
4,30,0.006824,1
4,1,0.007058,2
4,2,0.007523,2
4,3,0.007055,2
4,4,0.006973,2
4,5,0.007908,2
4,6,0.007849,2
4,7,0.007976,2
4,8,0.007920,2
4,9,0.008292,2
4,10,0.008060,2
4,11,0.011095,2
4,12,0.007466,2
4,13,0.007438,2
4,14,0.006903,2
4,15,0.007944,2
4,16,0.006970,2
4,17,0.007293,2
4,18,0.007726,2
4,19,0.012102,2
4,20,0.023750,2
4,21,0.015069,2
4,22,0.017251,2
4,23,0.015906,2
4,24,0.011301,2
4,25,0.010760,2
4,26,0.007008,2
4,27,0.007054,2
4,28,0.007170,2
4,29,0.006830,2
4,30,0.006876,2
4,1,0.007207,3
4,2,0.006940,3
4,3,0.007165,3
4,4,0.006819,3
4,5,0.007057,3
4,6,0.006805,3
4,7,0.007851,3
4,8,0.007702,3
4,9,0.007190,3
4,10,0.007827,3
4,11,0.007907,3
4,12,0.008382,3
4,13,0.007846,3
4,14,0.008858,3
4,15,0.007751,3
4,16,0.010383,3
4,17,0.010905,3
4,18,0.006977,3
4,19,0.006997,3
4,20,0.007070,3
4,21,0.007103,3
4,22,0.007415,3
4,23,0.007015,3
4,24,0.007356,3
4,25,0.006848,3
4,26,0.008032,3
4,27,0.007139,3
4,28,0.006952,3
4,29,0.007593,3
4,30,0.006985,3
4,1,0.008969,4
4,2,0.016698,4
4,3,0.010958,4
4,4,0.014356,4
4,5,0.010501,4
4,6,0.009513,4
4,7,0.008779,4
4,8,0.008537,4
4,9,0.008414,4
4,10,0.007508,4
4,11,0.007907,4
4,12,0.008154,4
4,13,0.007000,4
4,14,0.007042,4
4,15,0.006874,4
4,16,0.006861,4
4,17,0.007174,4
4,18,0.007217,4
4,19,0.006976,4
4,20,0.006869,4
4,21,0.007041,4
4,22,0.007448,4
4,23,0.007494,4
4,24,0.007608,4
4,25,0.007466,4
4,26,0.007257,4
4,27,0.007187,4
4,28,0.007753,4
4,29,0.007000,4
4,30,0.007068,4
4,1,0.008691,5
4,2,0.008785,5
4,3,0.011227,5
4,4,0.010450,5
4,5,0.010180,5
4,6,0.011111,5
4,7,0.011592,5
4,8,0.012207,5
4,9,0.010568,5
4,10,0.009812,5
4,11,0.012459,5
4,12,0.010265,5
4,13,0.014778,5
4,14,0.011421,5
4,15,0.011107,5
4,16,0.010262,5
4,17,0.010362,5
4,18,0.009985,5
4,19,0.011249,5
4,20,0.010522,5
4,21,0.009407,5
4,22,0.013802,5
4,23,0.008656,5
4,24,0.008849,5
4,25,0.009005,5
4,26,0.008220,5
4,27,0.008185,5
4,28,0.008008,5
4,29,0.008168,5
4,30,0.008081,5
4,1,0.006659,6
4,2,0.009392,6
4,3,0.009984,6
4,4,0.008960,6
4,5,0.013272,6
4,6,0.012460,6
4,7,0.008797,6
4,8,0.010118,6
4,9,0.010252,6
4,10,0.011923,6
4,11,0.008964,6
4,12,0.008467,6
4,13,0.012296,6
4,14,0.008749,6
4,15,0.008297,6
4,16,0.006754,6
4,17,0.006883,6
4,18,0.006290,6
4,19,0.006536,6
4,20,0.006205,6
4,21,0.007070,6
4,22,0.007211,6
4,23,0.008048,6
4,24,0.013007,6
4,25,0.009534,6
4,26,0.013895,6
4,27,0.009203,6
4,28,0.008772,6
4,29,0.008010,6
4,30,0.010145,6
4,1,0.008195,7
4,2,0.007741,7
4,3,0.006416,7
4,4,0.006275,7
4,5,0.006362,7
4,6,0.006329,7
4,7,0.006533,7
4,8,0.006171,7
4,9,0.006379,7
4,10,0.006293,7
4,11,0.006078,7
4,12,0.006571,7
4,13,0.006478,7
4,14,0.007252,7
4,15,0.006809,7
4,16,0.006329,7
4,17,0.006374,7
4,18,0.006374,7
4,19,0.006343,7
4,20,0.006335,7
4,21,0.006567,7
4,22,0.006393,7
4,23,0.006416,7
4,24,0.006410,7
4,25,0.006496,7
4,26,0.006226,7
4,27,0.006237,7
4,28,0.006307,7
4,29,0.006190,7
4,30,0.006485,7
4,1,0.006431,8
4,2,0.006577,8
4,3,0.006843,8
4,4,0.006218,8
4,5,0.006388,8
4,6,0.006575,8
4,7,0.006337,8
4,8,0.007098,8
4,9,0.008048,8
