Depth,Simulation Run,Time,Board Number
1,1,0.000597,1
1,2,0.000275,1
1,3,0.000313,1
1,4,0.000221,1
1,5,0.000227,1
1,6,0.000296,1
1,7,0.000213,1
1,8,0.001589,1
1,9,0.000176,1
1,10,0.000167,1
1,11,0.000316,1
1,12,0.000117,1
1,13,0.000148,1
1,14,0.000256,1
1,15,0.000301,1
1,16,0.000103,1
1,17,0.000115,1
1,18,0.000195,1
1,19,0.000121,1
1,20,0.000100,1
1,21,0.000236,1
1,22,0.000205,1
1,23,0.000100,1
1,24,0.000164,1
1,25,0.000101,1
1,26,0.000182,1
1,27,0.000179,1
1,28,0.000168,1
1,29,0.000417,1
1,30,0.000100,1
1,1,0.000086,2
1,2,0.000080,2
1,3,0.000200,2
1,4,0.000151,2
1,5,0.000136,2
1,6,0.000146,2
1,7,0.000121,2
1,8,0.000086,2
1,9,0.000208,2
1,10,0.002297,2
1,11,0.000067,2
1,12,0.000058,2
1,13,0.000086,2
1,14,0.000115,2
1,15,0.000067,2
1,16,0.000061,2
1,17,0.000059,2
1,18,0.000060,2
1,19,0.000063,2
1,20,0.000059,2
1,21,0.000062,2
1,22,0.000142,2
1,23,0.000145,2
1,24,0.000103,2
1,25,0.000138,2
1,26,0.000059,2
1,27,0.000055,2
1,28,0.000101,2
1,29,0.000116,2
1,30,0.000116,2
1,1,0.000088,3
1,2,0.000066,3
1,3,0.000068,3
1,4,0.000079,3
1,5,0.000064,3
1,6,0.000064,3
1,7,0.000087,3
1,8,0.000046,3
1,9,0.000086,3
1,10,0.000034,3
1,11,0.000046,3
1,12,0.000041,3
1,13,0.000034,3
1,14,0.000032,3
1,15,0.000029,3
1,16,0.000034,3
1,17,0.000048,3
1,18,0.000032,3
1,19,0.000056,3
1,20,0.000092,3
1,21,0.000031,3
1,22,0.000116,3
1,23,0.000034,3
1,24,0.000207,3
1,25,0.000067,3
1,26,0.000066,3
1,27,0.000060,3
1,28,0.000137,3
1,29,0.000060,3
1,30,0.000063,3
1,1,0.000084,4
1,2,0.000037,4
1,3,0.000313,4
1,4,0.000033,4
1,5,0.000036,4
1,6,0.000031,4
1,7,0.000032,4
1,8,0.000030,4
1,9,0.000028,4
1,10,0.000030,4
1,11,0.000182,4
1,12,0.000067,4
1,13,0.000056,4
1,14,0.000056,4
1,15,0.000053,4
1,16,0.000199,4
1,17,0.000060,4
1,18,0.000056,4
1,19,0.000058,4
1,20,0.000057,4
1,21,0.000059,4
1,22,0.000054,4
1,23,0.000132,4
1,24,0.000028,4
1,25,0.000030,4
1,26,0.000029,4
1,27,0.000089,4
1,28,0.000066,4
1,29,0.000075,4
1,30,0.000056,4
1,1,0.000106,5
1,2,0.000058,5
1,3,0.000056,5
1,4,0.000054,5
1,5,0.000068,5
1,6,0.000056,5
1,7,0.000055,5
1,8,0.000054,5
1,9,0.000051,5
1,10,0.000118,5
1,11,0.000060,5
1,12,0.000133,5
1,13,0.000058,5
1,14,0.000080,5
1,15,0.000052,5
1,16,0.000056,5
1,17,0.000057,5
1,18,0.000058,5
1,19,0.000042,5
1,20,0.000044,5
1,21,0.000028,5
1,22,0.000029,5
1,23,0.000155,5
1,24,0.000126,5
1,25,0.000030,5
1,26,0.000028,5
1,27,0.000027,5
1,28,0.000025,5
1,29,0.000028,5
1,30,0.001897,5
1,1,0.000260,6
1,2,0.000096,6
1,3,0.000032,6
1,4,0.000033,6
1,5,0.000107,6
1,6,0.000054,6
1,7,0.000039,6
1,8,0.000025,6
1,9,0.000023,6
1,10,0.000023,6
1,11,0.000053,6
1,12,0.000049,6
1,13,0.000046,6
1,14,0.000200,6
1,15,0.000024,6
1,16,0.000026,6
1,17,0.000022,6
1,18,0.000024,6
1,19,0.000025,6
1,20,0.000054,6
1,21,0.000054,6
1,22,0.000051,6
1,23,0.000049,6
1,24,0.000049,6
1,25,0.000052,6
1,26,0.000048,6
1,27,0.000060,6
1,28,0.000030,6
1,29,0.000027,6
1,30,0.000027,6
1,1,0.000030,7
1,2,0.000028,7
1,3,0.000026,7
1,4,0.000026,7
1,5,0.000024,7
1,6,0.000023,7
1,7,0.000229,7
1,8,0.000871,7
1,9,0.000054,7
1,10,0.000047,7
1,11,0.000046,7
1,12,0.000046,7
1,13,0.000047,7
1,14,0.000046,7
1,15,0.000047,7
1,16,0.000049,7
1,17,0.000047,7
1,18,0.000066,7
1,19,0.000094,7
1,20,0.000066,7
1,21,0.000054,7
1,22,0.000093,7
1,23,0.000029,7
1,24,0.000070,7
1,25,0.000047,7
1,26,0.000051,7
1,27,0.000050,7
1,28,0.000046,7
1,29,0.000046,7
1,30,0.000044,7
1,1,0.000470,8
1,2,0.000162,8
1,3,0.000197,8
1,4,0.000110,8
1,5,0.000032,8
1,6,0.000109,8
1,7,0.000031,8
1,8,0.000064,8
1,9,0.000071,8
1,10,0.000034,8
1,11,0.000042,8
1,12,0.000032,8
1,13,0.000032,8
1,14,0.000031,8
1,15,0.000033,8
1,16,0.000034,8
1,17,0.000033,8
1,18,0.000040,8
1,19,0.000076,8
1,20,0.000070,8
1,21,0.000041,8
1,22,0.000035,8
1,23,0.000234,8
1,24,0.000062,8
1,25,0.000033,8
1,26,0.000027,8
1,27,0.000059,8
1,28,0.000052,8
1,29,0.000066,8
1,30,0.000057,8
1,1,0.000173,9
1,2,0.000067,9
1,3,0.000064,9
1,4,0.000063,9
1,5,0.000066,9
1,6,0.000065,9
1,7,0.000066,9
1,8,0.000065,9
1,9,0.000066,9
1,10,0.000065,9
1,11,0.000151,9
1,12,0.000148,9
1,13,0.000493,9
1,14,0.000070,9
1,15,0.000077,9
1,16,0.000070,9
1,17,0.000066,9
1,18,0.000065,9
1,19,0.000127,9
1,20,0.000147,9
1,21,0.000141,9
1,22,0.000136,9
1,23,0.000206,9
1,24,0.000091,9
1,25,0.000137,9
1,26,0.000135,9
1,27,0.000175,9
1,28,0.000173,9
1,29,0.000180,9
1,30,0.000178,9
1,1,0.000526,10
1,2,0.000142,10
1,3,0.000157,10
1,4,0.000137,10
1,5,0.000150,10
1,6,0.000164,10
1,7,0.001451,10
1,8,0.000072,10
1,9,0.000067,10
1,10,0.000160,10
1,11,0.000121,10
1,12,0.000064,10
1,13,0.000062,10
1,14,0.000061,10
1,15,0.000057,10
1,16,0.000058,10
1,17,0.000075,10
1,18,0.000057,10
1,19,0.000055,10
1,20,0.000055,10
1,21,0.000077,10
1,22,0.000058,10
1,23,0.000056,10
1,24,0.000056,10
1,25,0.000057,10
1,26,0.000057,10
1,27,0.000058,10
1,28,0.000057,10
1,29,0.000058,10
1,30,0.000058,10
1,1,0.000076,11
1,2,0.000146,11
1,3,0.000068,11
1,4,0.000065,11
1,5,0.000068,11
1,6,0.000066,11
1,7,0.000065,11
1,8,0.000070,11
1,9,0.000063,11
1,10,0.000066,11
1,11,0.000069,11
1,12,0.000260,11
1,13,0.000136,11
1,14,0.000087,11
1,15,0.000063,11
1,16,0.000065,11
1,17,0.000066,11
1,18,0.000066,11
1,19,0.000073,11
1,20,0.000120,11
1,21,0.000239,11
1,22,0.000175,11
1,23,0.000186,11
1,24,0.000072,11
1,25,0.000067,11
1,26,0.000084,11
1,27,0.000062,11
1,28,0.000065,11
1,29,0.000065,11
1,30,0.000066,11
1,1,0.000140,12
1,2,0.000070,12
1,3,0.000069,12
1,4,0.000068,12
1,5,0.000067,12
1,6,0.000067,12
1,7,0.000066,12
1,8,0.000070,12
1,9,0.000066,12
1,10,0.000066,12
1,11,0.000069,12
1,12,0.000066,12
1,13,0.000066,12
1,14,0.000063,12
1,15,0.000066,12
1,16,0.000065,12
1,17,0.000066,12
1,18,0.000066,12
1,19,0.000067,12
1,20,0.000065,12
1,21,0.000174,12
1,22,0.000174,12
1,23,0.000163,12
1,24,0.000279,12
1,25,0.000435,12
1,26,0.000145,12
1,27,0.000162,12
1,28,0.000132,12
1,29,0.000280,12
1,30,0.000150,12
1,1,0.000440,13
1,2,0.000078,13
1,3,0.000264,13
1,4,0.000084,13
1,5,0.000099,13
1,6,0.000722,13
1,7,0.000069,13
1,8,0.000078,13
1,9,0.000497,13
1,10,0.000068,13
1,11,0.000087,13
1,12,0.000072,13
1,13,0.000064,13
1,14,0.000082,13
1,15,0.000147,13
1,16,0.000141,13
1,17,0.000473,13
1,18,0.000156,13
1,19,0.000139,13
1,20,0.000264,13
1,21,0.000176,13
1,22,0.000141,13
1,23,0.000079,13
1,24,0.000075,13
1,25,0.000220,13
1,26,0.000080,13
1,27,0.000073,13
1,28,0.000071,13
1,29,0.000206,13
1,30,0.000071,13
1,1,0.000169,14
1,2,0.000069,14
1,3,0.000060,14
1,4,0.000066,14
1,5,0.000057,14
1,6,0.000124,14
1,7,0.000129,14
1,8,0.000058,14
1,9,0.000057,14
1,10,0.000064,14
1,11,0.000234,14
1,12,0.000188,14
1,13,0.000090,14
1,14,0.000061,14
1,15,0.000058,14
1,16,0.000065,14
1,17,0.000059,14
1,18,0.000057,14
1,19,0.000057,14
1,20,0.000121,14
1,21,0.000179,14
1,22,0.000153,14
1,23,0.000131,14
1,24,0.000158,14
1,25,0.000113,14
1,26,0.000108,14
1,27,0.000126,14
1,28,0.000410,14
1,29,0.000137,14
1,30,0.000070,14
1,1,0.000179,15
1,2,0.000162,15
1,3,0.000120,15
1,4,0.000116,15
1,5,0.000151,15
1,6,0.000151,15
1,7,0.000214,15
1,8,0.000136,15
1,9,0.000199,15
1,10,0.000076,15
1,11,0.000110,15
1,12,0.000075,15
1,13,0.000073,15
1,14,0.000073,15
1,15,0.000072,15
1,16,0.000070,15
1,17,0.000258,15
1,18,0.000080,15
1,19,0.000072,15
1,20,0.000067,15
1,21,0.000120,15
1,22,0.000075,15
1,23,0.000083,15
1,24,0.000081,15
1,25,0.000071,15
1,26,0.000070,15
1,27,0.000071,15
1,28,0.000072,15
1,29,0.000071,15
1,30,0.000098,15
1,1,0.000129,16
1,2,0.000117,16
1,3,0.000075,16
1,4,0.000076,16
1,5,0.000081,16
1,6,0.000133,16
1,7,0.000132,16
1,8,0.000069,16
1,9,0.000063,16
1,10,0.000090,16
1,11,0.000068,16
1,12,0.000062,16
1,13,0.000078,16
1,14,0.000066,16
1,15,0.000079,16
1,16,0.000063,16
1,17,0.000068,16
1,18,0.000458,16
1,19,0.000122,16
1,20,0.000100,16
1,21,0.000163,16
1,22,0.000120,16
1,23,0.000115,16
1,24,0.000113,16
1,25,0.000116,16
1,26,0.000188,16
1,27,0.000201,16
1,28,0.000589,16
1,29,0.000229,16
1,30,0.000137,16
1,1,0.000125,17
1,2,0.000198,17
1,3,0.000216,17
1,4,0.000217,17
1,5,0.000089,17
1,6,0.000069,17
1,7,0.000066,17
1,8,0.000067,17
1,9,0.000152,17
1,10,0.000069,17
1,11,0.000069,17
1,12,0.000089,17
1,13,0.000067,17
1,14,0.001653,17
1,15,0.000064,17
1,16,0.000146,17
1,17,0.000351,17
1,18,0.000138,17
1,19,0.000091,17
1,20,0.000122,17
1,21,0.000117,17
1,22,0.000116,17
1,23,0.000116,17
1,24,0.000117,17
1,25,0.000134,17
1,26,0.000197,17
1,27,0.000210,17
1,28,0.000123,17
1,29,0.000140,17
1,30,0.000128,17
1,1,0.000075,18
1,2,0.000090,18
1,3,0.000070,18
1,4,0.000071,18
1,5,0.000089,18
1,6,0.000362,18
1,7,0.000188,18
1,8,0.000141,18
1,9,0.000164,18
1,10,0.000075,18
1,11,0.000071,18
1,12,0.000317,18
1,13,0.000138,18
1,14,0.000131,18
1,15,0.000124,18
1,16,0.000128,18
1,17,0.000094,18
1,18,0.000277,18
1,19,0.000185,18
1,20,0.000176,18
1,21,0.000224,18
1,22,0.000266,18
1,23,0.000326,18
1,24,0.000281,18
1,25,0.000221,18
1,26,0.000076,18
1,27,0.000094,18
1,28,0.000412,18
1,29,0.000123,18
1,30,0.000073,18
1,1,0.000258,19
1,2,0.000077,19
1,3,0.002071,19
1,4,0.000141,19
1,5,0.000149,19
1,6,0.000185,19
1,7,0.000081,19
1,8,0.000072,19
1,9,0.000069,19
1,10,0.000073,19
1,11,0.000186,19
1,12,0.000104,19
1,13,0.000166,19
1,14,0.000163,19
1,15,0.000106,19
1,16,0.000130,19
1,17,0.000150,19
1,18,0.000231,19
1,19,0.000141,19
1,20,0.000287,19
1,21,0.000347,19
1,22,0.000076,19
1,23,0.000074,19
1,24,0.000072,19
1,25,0.000172,19
1,26,0.000143,19
1,27,0.000087,19
1,28,0.000122,19
1,29,0.000118,19
1,30,0.000212,19
1,1,0.000146,20
1,2,0.000135,20
1,3,0.000137,20
1,4,0.000141,20
1,5,0.000129,20
1,6,0.000136,20
1,7,0.000097,20
1,8,0.000275,20
1,9,0.000151,20
1,10,0.000125,20
1,11,0.000075,20
1,12,0.000244,20
1,13,0.000136,20
1,14,0.000083,20
1,15,0.000094,20
1,16,0.000188,20
1,17,0.000138,20
1,18,0.000134,20
1,19,0.000138,20
1,20,0.000370,20
1,21,0.000078,20
1,22,0.000079,20
1,23,0.000075,20
1,24,0.000102,20
1,25,0.000075,20
1,26,0.000079,20
1,27,0.000104,20
1,28,0.000097,20
1,29,0.000081,20
1,30,0.000130,20
1,1,0.000064,21
1,2,0.000063,21
1,3,0.000063,21
1,4,0.000064,21
1,5,0.000143,21
1,6,0.000389,21
1,7,0.000067,21
1,8,0.000062,21
1,9,0.000136,21
1,10,0.000091,21
1,11,0.000139,21
1,12,0.000063,21
1,13,0.000065,21
1,14,0.000264,21
1,15,0.000145,21
1,16,0.000139,21
1,17,0.000145,21
1,18,0.000132,21
1,19,0.000199,21
1,20,0.000063,21
1,21,0.000062,21
1,22,0.000071,21
1,23,0.000139,21
1,24,0.000062,21
1,25,0.000060,21
1,26,0.000060,21
1,27,0.000062,21
1,28,0.000123,21
1,29,0.000062,21
1,30,0.000120,21
1,1,0.000220,22
1,2,0.000070,22
1,3,0.000127,22
1,4,0.000083,22
1,5,0.000110,22
1,6,0.000175,22
1,7,0.000106,22
1,8,0.000067,22
1,9,0.000069,22
1,10,0.000227,22
1,11,0.000508,22
1,12,0.000250,22
1,13,0.000184,22
1,14,0.000163,22
1,15,0.000207,22
1,16,0.000072,22
1,17,0.000069,22
1,18,0.000069,22
1,19,0.000068,22
1,20,0.000067,22
1,21,0.000070,22
1,22,0.000121,22
1,23,0.002181,22
1,24,0.000068,22
1,25,0.000065,22
1,26,0.000074,22
1,27,0.000155,22
1,28,0.000192,22
1,29,0.000076,22
1,30,0.000067,22
1,1,0.000072,23
1,2,0.000131,23
1,3,0.000067,23
1,4,0.000086,23
1,5,0.000072,23
1,6,0.000102,23
1,7,0.000071,23
1,8,0.000066,23
1,9,0.000067,23
1,10,0.000069,23
1,11,0.000222,23
1,12,0.000128,23
1,13,0.000075,23
1,14,0.000090,23
1,15,0.000078,23
1,16,0.000074,23
1,17,0.000264,23
1,18,0.000073,23
1,19,0.000115,23
1,20,0.000278,23
1,21,0.000152,23
1,22,0.000146,23
1,23,0.000136,23
1,24,0.000135,23
1,25,0.000333,23
1,26,0.000104,23
1,27,0.000074,23
1,28,0.000075,23
1,29,0.000071,23
1,30,0.000073,23
1,1,0.000074,24
1,2,0.000070,24
1,3,0.000067,24
1,4,0.000068,24
1,5,0.000083,24
1,6,0.000078,24
1,7,0.000083,24
1,8,0.000130,24
1,9,0.000108,24
1,10,0.000350,24
1,11,0.000162,24
1,12,0.000071,24
1,13,0.000071,24
1,14,0.000068,24
1,15,0.000131,24
1,16,0.000136,24
1,17,0.000124,24
1,18,0.000286,24
1,19,0.000217,24
1,20,0.000070,24
1,21,0.000121,24
1,22,0.000070,24
1,23,0.000068,24
1,24,0.000068,24
1,25,0.000067,24
1,26,0.000068,24
1,27,0.000099,24
1,28,0.000129,24
1,29,0.000125,24
1,30,0.000126,24
1,1,0.000190,25
1,2,0.000300,25
1,3,0.000134,25
1,4,0.000127,25
1,5,0.000125,25
1,6,0.000179,25
1,7,0.000150,25
1,8,0.000129,25
1,9,0.000141,25
1,10,0.000069,25
1,11,0.000102,25
1,12,0.000138,25
1,13,0.000125,25
1,14,0.000202,25
1,15,0.000085,25
1,16,0.000108,25
1,17,0.000190,25
1,18,0.000073,25
1,19,0.000069,25
1,20,0.000102,25
1,21,0.000132,25
1,22,0.000127,25
1,23,0.000141,25
1,24,0.000144,25
1,25,0.000097,25
1,26,0.000069,25
1,27,0.000068,25
1,28,0.000068,25
1,29,0.000102,25
1,30,0.000076,25
1,1,0.000068,26
1,2,0.000190,26
1,3,0.000564,26
1,4,0.000166,26
1,5,0.000075,26
1,6,0.000064,26
1,7,0.000063,26
1,8,0.000062,26
1,9,0.000062,26
1,10,0.000115,26
1,11,0.000068,26
1,12,0.000102,26
1,13,0.000131,26
1,14,0.000191,26
1,15,0.000075,26
1,16,0.000065,26
1,17,0.000190,26
1,18,0.000069,26
1,19,0.000065,26
1,20,0.000063,26
1,21,0.000107,26
1,22,0.000219,26
1,23,0.000068,26
1,24,0.000064,26
1,25,0.000131,26
1,26,0.000075,26
1,27,0.000109,26
1,28,0.000066,26
1,29,0.000063,26
1,30,0.000071,26
1,1,0.000177,27
1,2,0.000140,27
1,3,0.000140,27
1,4,0.000067,27
1,5,0.000065,27
1,6,0.000078,27
1,7,0.000065,27
1,8,0.000067,27
