Depth,Simulation Run,Time,Board Number
2,1,0.003982,1
2,2,0.002163,1
2,3,0.000853,1
2,4,0.001561,1
2,5,0.000842,1
2,6,0.000436,1
2,7,0.001364,1
2,8,0.000542,1
2,9,0.000657,1
2,10,0.000419,1
2,11,0.000909,1
2,12,0.000241,1
2,13,0.000231,1
2,14,0.000239,1
2,15,0.000225,1
2,16,0.000219,1
2,17,0.000217,1
2,18,0.000221,1
2,19,0.000218,1
2,20,0.000223,1
2,21,0.000435,1
2,22,0.000509,1
2,23,0.000459,1
2,24,0.000453,1
2,25,0.000428,1
2,26,0.000486,1
2,27,0.000467,1
2,28,0.000440,1
2,29,0.000223,1
2,30,0.000223,1
2,1,0.001086,2
2,2,0.000645,2
2,3,0.000282,2
2,4,0.000305,2
2,5,0.000220,2
2,6,0.000214,2
2,7,0.000213,2
2,8,0.000215,2
2,9,0.000667,2
2,10,0.000227,2
2,11,0.000425,2
2,12,0.000207,2
2,13,0.000199,2
2,14,0.000239,2
2,15,0.000297,2
2,16,0.000291,2
2,17,0.000208,2
2,18,0.000207,2
2,19,0.000203,2
2,20,0.000200,2
2,21,0.000437,2
2,22,0.000446,2
2,23,0.000433,2
2,24,0.001039,2
2,25,0.000227,2
2,26,0.000238,2
2,27,0.000219,2
2,28,0.000260,2
2,29,0.000224,2
2,30,0.000245,2
2,1,0.000591,3
2,2,0.000411,3
2,3,0.000219,3
2,4,0.000215,3
2,5,0.000233,3
2,6,0.000169,3
2,7,0.000167,3
2,8,0.000159,3
2,9,0.000154,3
2,10,0.000165,3
2,11,0.000275,3
2,12,0.000336,3
2,13,0.000760,3
2,14,0.000379,3
2,15,0.000324,3
2,16,0.000314,3
2,17,0.002741,3
2,18,0.000154,3
2,19,0.000147,3
2,20,0.000158,3
2,21,0.000212,3
2,22,0.000151,3
2,23,0.000132,3
2,24,0.000145,3
2,25,0.000137,3
2,26,0.001700,3
2,27,0.000196,3
2,28,0.000148,3
2,29,0.000239,3
2,30,0.000158,3
2,1,0.000723,4
2,2,0.000709,4
2,3,0.000356,4
2,4,0.000234,4
2,5,0.000227,4
2,6,0.000220,4
2,7,0.000226,4
2,8,0.000222,4
2,9,0.000220,4
2,10,0.000222,4
2,11,0.000223,4
2,12,0.000217,4
2,13,0.000219,4
2,14,0.000217,4
2,15,0.000215,4
2,16,0.000287,4
2,17,0.000255,4
2,18,0.000350,4
2,19,0.000149,4
2,20,0.000154,4
2,21,0.000160,4
2,22,0.000150,4
2,23,0.000183,4
2,24,0.000243,4
2,25,0.000285,4
2,26,0.000155,4
2,27,0.000140,4
2,28,0.000150,4
2,29,0.000168,4
2,30,0.000163,4
2,1,0.001371,5
2,2,0.000702,5
2,3,0.000732,5
2,4,0.000971,5
2,5,0.000362,5
2,6,0.000338,5
2,7,0.000339,5
2,8,0.000250,5
2,9,0.000235,5
2,10,0.000236,5
2,11,0.000565,5
2,12,0.000432,5
2,13,0.000438,5
2,14,0.000434,5
2,15,0.000433,5
2,16,0.000640,5
2,17,0.000226,5
2,18,0.000234,5
2,19,0.000225,5
2,20,0.000215,5
2,21,0.000265,5
2,22,0.000238,5
2,23,0.000450,5
2,24,0.000456,5
2,25,0.000678,5
2,26,0.000419,5
2,27,0.000297,5
2,28,0.000465,5
2,29,0.000479,5
2,30,0.000237,5
2,1,0.000447,6
2,2,0.000204,6
2,3,0.000201,6
2,4,0.000202,6
2,5,0.000201,6
2,6,0.000331,6
2,7,0.000204,6
2,8,0.000185,6
2,9,0.000179,6
2,10,0.000193,6
2,11,0.000202,6
2,12,0.000199,6
2,13,0.000184,6
2,14,0.000189,6
2,15,0.000198,6
2,16,0.000207,6
2,17,0.000206,6
2,18,0.000209,6
2,19,0.000204,6
2,20,0.000188,6
2,21,0.000443,6
2,22,0.000348,6
2,23,0.000360,6
2,24,0.000337,6
2,25,0.000206,6
2,26,0.000202,6
2,27,0.000196,6
2,28,0.000198,6
2,29,0.000198,6
2,30,0.000197,6
2,1,0.000189,7
2,2,0.000202,7
2,3,0.000202,7
2,4,0.000210,7
2,5,0.000199,7
2,6,0.000198,7
2,7,0.000196,7
2,8,0.000195,7
2,9,0.000201,7
2,10,0.000198,7
2,11,0.000339,7
2,12,0.000467,7
2,13,0.000313,7
2,14,0.000296,7
2,15,0.000409,7
2,16,0.000312,7
2,17,0.000863,7
2,18,0.000213,7
2,19,0.007024,7
2,20,0.000183,7
2,21,0.000396,7
2,22,0.000421,7
2,23,0.000415,7
2,24,0.000357,7
2,25,0.000352,7
2,26,0.000300,7
2,27,0.000192,7
2,28,0.000187,7
2,29,0.000181,7
2,30,0.000277,7
2,1,0.000516,8
2,2,0.000349,8
2,3,0.000342,8
2,4,0.000352,8
2,5,0.000341,8
2,6,0.000342,8
2,7,0.000429,8
2,8,0.000377,8
2,9,0.000456,8
2,10,0.000841,8
2,11,0.000328,8
2,12,0.000603,8
2,13,0.000187,8
2,14,0.000219,8
2,15,0.000442,8
2,16,0.000196,8
2,17,0.000248,8
2,18,0.000186,8
2,19,0.000179,8
2,20,0.000171,8
2,21,0.000179,8
2,22,0.000227,8
2,23,0.000186,8
2,24,0.000176,8
2,25,0.000180,8
2,26,0.000176,8
2,27,0.000176,8
2,28,0.000174,8
2,29,0.000256,8
2,30,0.000184,8
2,1,0.000217,9
2,2,0.000178,9
2,3,0.000175,9
2,4,0.000172,9
2,5,0.000172,9
2,6,0.000170,9
2,7,0.000167,9
2,8,0.000176,9
2,9,0.000176,9
2,10,0.000172,9
2,11,0.000224,9
2,12,0.000202,9
2,13,0.000179,9
2,14,0.000172,9
2,15,0.000172,9
2,16,0.000184,9
2,17,0.000181,9
2,18,0.000352,9
2,19,0.000342,9
2,20,0.000386,9
2,21,0.000216,9
2,22,0.000171,9
2,23,0.000172,9
2,24,0.000173,9
2,25,0.000172,9
2,26,0.000196,9
2,27,0.000168,9
2,28,0.000174,9
2,29,0.000169,9
2,30,0.000172,9
2,1,0.000844,10
2,2,0.000476,10
2,3,0.000336,10
2,4,0.000339,10
2,5,0.000375,10
2,6,0.000307,10
2,7,0.000270,10
2,8,0.000490,10
2,9,0.000174,10
2,10,0.000171,10
2,11,0.000213,10
2,12,0.000173,10
2,13,0.000174,10
2,14,0.000167,10
2,15,0.000174,10
2,16,0.000164,10
2,17,0.000166,10
2,18,0.000183,10
2,19,0.000175,10
2,20,0.000172,10
2,21,0.000167,10
2,22,0.000172,10
2,23,0.000173,10
2,24,0.000168,10
2,25,0.000160,10
2,26,0.000168,10
2,27,0.000167,10
2,28,0.000165,10
2,29,0.000172,10
2,30,0.000174,10
2,1,0.000204,11
2,2,0.000197,11
2,3,0.000190,11
2,4,0.000204,11
2,5,0.000193,11
2,6,0.000192,11
2,7,0.000302,11
2,8,0.000204,11
2,9,0.000193,11
2,10,0.000193,11
2,11,0.000248,11
2,12,0.000215,11
2,13,0.000200,11
2,14,0.000194,11
2,15,0.000191,11
2,16,0.000193,11
2,17,0.000198,11
2,18,0.000198,11
2,19,0.000246,11
2,20,0.000460,11
2,21,0.000428,11
2,22,0.000380,11
2,23,0.000376,11
2,24,0.000375,11
2,25,0.000376,11
2,26,0.001764,11
2,27,0.000385,11
2,28,0.000381,11
2,29,0.000377,11
2,30,0.000450,11
2,1,0.000298,12
2,2,0.001239,12
2,3,0.000284,12
2,4,0.000203,12
2,5,0.000200,12
2,6,0.000643,12
2,7,0.000670,12
2,8,0.000300,12
2,9,0.000403,12
2,10,0.000220,12
2,11,0.000409,12
2,12,0.000313,12
2,13,0.000397,12
2,14,0.000391,12
2,15,0.000432,12
2,16,0.000395,12
2,17,0.000578,12
2,18,0.000397,12
2,19,0.000390,12
2,20,0.000387,12
2,21,0.000428,12
2,22,0.000533,12
2,23,0.000573,12
2,24,0.000386,12
2,25,0.000384,12
2,26,0.000388,12
2,27,0.000386,12
2,28,0.000380,12
2,29,0.000379,12
2,30,0.000381,12
2,1,0.000445,13
2,2,0.000377,13
2,3,0.000375,13
2,4,0.000375,13
2,5,0.000377,13
2,6,0.000411,13
2,7,0.000336,13
2,8,0.000565,13
2,9,0.000397,13
2,10,0.000972,13
2,11,0.000511,13
2,12,0.000215,13
2,13,0.000207,13
2,14,0.000202,13
2,15,0.000200,13
2,16,0.000239,13
2,17,0.000212,13
2,18,0.000205,13
2,19,0.000205,13
2,20,0.000201,13
2,21,0.000203,13
2,22,0.000196,13
2,23,0.000198,13
2,24,0.000200,13
2,25,0.000199,13
2,26,0.000205,13
2,27,0.000202,13
2,28,0.000202,13
2,29,0.000202,13
2,30,0.000199,13
2,1,0.000223,14
2,2,0.000166,14
2,3,0.000165,14
2,4,0.000163,14
2,5,0.000165,14
2,6,0.000163,14
2,7,0.000170,14
2,8,0.000182,14
2,9,0.000177,14
2,10,0.000156,14
2,11,0.000158,14
2,12,0.000162,14
2,13,0.000170,14
2,14,0.000171,14
2,15,0.000165,14
2,16,0.000169,14
2,17,0.000164,14
2,18,0.000164,14
2,19,0.000376,14
2,20,0.000308,14
2,21,0.000216,14
2,22,0.000161,14
2,23,0.000163,14
2,24,0.000155,14
2,25,0.000162,14
2,26,0.000155,14
2,27,0.000163,14
2,28,0.000159,14
2,29,0.000163,14
2,30,0.000156,14
2,1,0.000220,15
2,2,0.000208,15
2,3,0.000230,15
2,4,0.000207,15
2,5,0.000236,15
2,6,0.000202,15
2,7,0.000201,15
2,8,0.000207,15
2,9,0.000199,15
2,10,0.000200,15
2,11,0.000431,15
2,12,0.000382,15
2,13,0.000324,15
2,14,0.000396,15
2,15,0.000390,15
2,16,0.000203,15
2,17,0.000201,15
2,18,0.000200,15
2,19,0.000199,15
2,20,0.000522,15
2,21,0.000228,15
2,22,0.000213,15
2,23,0.000217,15
2,24,0.000201,15
2,25,0.000206,15
2,26,0.000197,15
2,27,0.000204,15
2,28,0.000199,15
2,29,0.001661,15
2,30,0.000218,15
2,1,0.000244,16
2,2,0.000183,16
2,3,0.000179,16
2,4,0.000180,16
2,5,0.000175,16
2,6,0.000178,16
2,7,0.000197,16
2,8,0.000421,16
2,9,0.000346,16
2,10,0.000343,16
2,11,0.000264,16
2,12,0.000187,16
2,13,0.000178,16
2,14,0.000183,16
2,15,0.000190,16
2,16,0.000190,16
2,17,0.000191,16
2,18,0.000183,16
2,19,0.000341,16
2,20,0.000340,16
2,21,0.000225,16
2,22,0.000180,16
2,23,0.000173,16
2,24,0.000176,16
2,25,0.000180,16
2,26,0.000175,16
2,27,0.000177,16
2,28,0.000172,16
2,29,0.000179,16
2,30,0.000171,16
2,1,0.000249,17
2,2,0.000183,17
2,3,0.000185,17
2,4,0.000178,17
2,5,0.000178,17
2,6,0.000173,17
2,7,0.000176,17
2,8,0.000231,17
2,9,0.000181,17
2,10,0.000180,17
2,11,0.000179,17
2,12,0.000175,17
2,13,0.000176,17
2,14,0.000175,17
2,15,0.000175,17
2,16,0.000176,17
2,17,0.000184,17
2,18,0.000355,17
2,19,0.000215,17
2,20,0.000224,17
2,21,0.000258,17
2,22,0.000190,17
2,23,0.000200,17
2,24,0.000208,17
2,25,0.000198,17
2,26,0.000287,17
2,27,0.000223,17
2,28,0.000189,17
2,29,0.000173,17
2,30,0.000173,17
2,1,0.000214,18
2,2,0.000202,18
2,3,0.000199,18
2,4,0.000201,18
2,5,0.000195,18
2,6,0.000194,18
2,7,0.000192,18
2,8,0.000203,18
2,9,0.000198,18
2,10,0.000195,18
2,11,0.000200,18
2,12,0.000222,18
2,13,0.000221,18
2,14,0.000205,18
2,15,0.000191,18
2,16,0.000193,18
2,17,0.000194,18
2,18,0.000207,18
2,19,0.000196,18
2,20,0.000201,18
2,21,0.000818,18
2,22,0.000378,18
2,23,0.000382,18
2,24,0.000227,18
2,25,0.000211,18
2,26,0.000215,18
2,27,0.000206,18
2,28,0.000195,18
2,29,0.000246,18
2,30,0.000895,18
2,1,0.000239,19
