Depth,Simulation Run,Time,Board Number
5,1,0.026189,1
5,2,0.010386,1
5,3,0.009195,1
5,4,0.005441,1
5,5,0.005474,1
5,6,0.005888,1
5,7,0.004631,1
5,8,0.004570,1
5,9,0.006064,1
5,10,0.004937,1
5,11,0.004744,1
5,12,0.007751,1
5,13,0.009554,1
5,14,0.014123,1
5,15,0.005128,1
5,16,0.006327,1
5,17,0.006045,1
5,18,0.006605,1
5,19,0.004534,1
5,20,0.004814,1
5,21,0.005516,1
5,22,0.006706,1
5,23,0.006297,1
5,24,0.006809,1
5,25,0.005262,1
5,26,0.005301,1
5,27,0.004944,1
5,28,0.004990,1
5,29,0.005095,1
5,30,0.004819,1
5,1,0.003799,2
5,2,0.004000,2
5,3,0.004180,2
5,4,0.003029,2
5,5,0.002633,2
5,6,0.002794,2
5,7,0.002779,2
5,8,0.003062,2
5,9,0.002670,2
5,10,0.002678,2
5,11,0.002623,2
5,12,0.002936,2
5,13,0.003191,2
5,14,0.006000,2
5,15,0.002270,2
5,16,0.002193,2
5,17,0.002328,2
5,18,0.002251,2
5,19,0.002442,2
5,20,0.002563,2
5,21,0.002241,2
5,22,0.002183,2
5,23,0.003032,2
5,24,0.003056,2
5,25,0.002572,2
5,26,0.003353,2
5,27,0.002731,2
5,28,0.002759,2
5,29,0.003710,2
5,30,0.003040,2
5,1,0.013380,3
5,2,0.016495,3
5,3,0.012861,3
5,4,0.010538,3
5,5,0.013280,3
5,6,0.014520,3
5,7,0.013786,3
5,8,0.012639,3
5,9,0.010263,3
5,10,0.010907,3
5,11,0.011625,3
5,12,0.011150,3
5,13,0.012197,3
5,14,0.015435,3
5,15,0.019960,3
5,16,0.013030,3
5,17,0.014455,3
5,18,0.019565,3
5,19,0.015010,3
5,20,0.011584,3
5,21,0.015401,3
5,22,0.016267,3
5,23,0.015705,3
5,24,0.014335,3
5,25,0.014938,3
5,26,0.025254,3
5,27,0.019992,3
5,28,0.016706,3
5,29,0.014358,3
5,30,0.024856,3
5,1,0.007317,4
5,2,0.005564,4
5,3,0.009558,4
5,4,0.003691,4
5,5,0.003991,4
5,6,0.004873,4
5,7,0.004639,4
5,8,0.003013,4
5,9,0.003441,4
5,10,0.002844,4
5,11,0.003380,4
5,12,0.006002,4
5,13,0.004578,4
5,14,0.009294,4
5,15,0.003759,4
5,16,0.006780,4
5,17,0.004861,4
5,18,0.003386,4
5,19,0.004498,4
5,20,0.005861,4
5,21,0.004782,4
5,22,0.009288,4
5,23,0.003506,4
5,24,0.003695,4
5,25,0.007474,4
5,26,0.003429,4
5,27,0.003182,4
5,28,0.003861,4
5,29,0.002836,4
5,30,0.002712,4
5,1,0.004468,5
5,2,0.004349,5
5,3,0.006219,5
5,4,0.005023,5
5,5,0.004345,5
5,6,0.004620,5
5,7,0.004459,5
5,8,0.004187,5
5,9,0.004231,5
5,10,0.004370,5
5,11,0.006760,5
5,12,0.004301,5
5,13,0.007258,5
5,14,0.008096,5
5,15,0.006937,5
5,16,0.006005,5
5,17,0.006341,5
5,18,0.006831,5
5,19,0.006951,5
5,20,0.005887,5
5,21,0.005946,5
5,22,0.007119,5
5,23,0.006460,5
5,24,0.006212,5
5,25,0.006168,5
5,26,0.007678,5
5,27,0.004828,5
5,28,0.005265,5
5,29,0.011334,5
5,30,0.007739,5
5,1,0.005888,6
5,2,0.010423,6
5,3,0.004733,6
5,4,0.004404,6
5,5,0.005118,6
5,6,0.004530,6
5,7,0.004688,6
5,8,0.006558,6
5,9,0.007348,6
5,10,0.004791,6
5,11,0.006024,6
5,12,0.008059,6
5,13,0.009188,6
5,14,0.008550,6
5,15,0.008684,6
5,16,0.009772,6
5,17,0.011358,6
5,18,0.007275,6
5,19,0.013600,6
5,20,0.007418,6
5,21,0.013491,6
5,22,0.007270,6
5,23,0.014647,6
5,24,0.006152,6
5,25,0.009888,6
5,26,0.008025,6
5,27,0.006599,6
5,28,0.006316,6
5,29,0.014975,6
5,30,0.008670,6
5,1,0.012597,7
5,2,0.012491,7
5,3,0.011501,7
5,4,0.012206,7
5,5,0.009310,7
5,6,0.012454,7
5,7,0.009726,7
5,8,0.008258,7
5,9,0.011905,7
5,10,0.008461,7
5,11,0.008441,7
5,12,0.010483,7
5,13,0.011329,7
5,14,0.010616,7
5,15,0.013825,7
5,16,0.008933,7
5,17,0.007412,7
5,18,0.010280,7
5,19,0.009534,7
