Depth,Simulation Run,Time,Board Number
7,1,0.131930,1
7,2,0.107580,1
7,3,0.122136,1
7,4,0.094337,1
7,5,0.113599,1
7,6,0.118333,1
7,7,0.100099,1
7,8,0.100485,1
7,9,0.112655,1
7,10,0.090558,1
7,11,0.143071,1
7,12,0.097277,1
7,13,0.090878,1
7,14,0.093479,1
7,15,0.090303,1
7,16,0.090594,1
7,17,0.093218,1
7,18,0.089427,1
7,19,0.092813,1
7,20,0.117350,1
7,21,0.143491,1
7,22,0.092101,1
7,23,0.093044,1
7,24,0.103619,1
7,25,0.141835,1
7,26,0.140789,1
7,27,0.152495,1
7,28,0.144442,1
7,29,0.157442,1
7,30,0.148649,1
7,1,0.039191,2
7,2,0.039665,2
7,3,0.036896,2
7,4,0.034004,2
7,5,0.034095,2
7,6,0.033977,2
7,7,0.035319,2
7,8,0.036497,2
7,9,0.055299,2
7,10,0.035665,2
7,11,0.035807,2
7,12,0.033957,2
7,13,0.033743,2
7,14,0.035586,2
7,15,0.034535,2
7,16,0.033756,2
7,17,0.033922,2
7,18,0.034368,2
7,19,0.035088,2
7,20,0.034443,2
7,21,0.035527,2
7,22,0.034194,2
7,23,0.033688,2
7,24,0.034944,2
7,25,0.035120,2
7,26,0.034173,2
7,27,0.034845,2
7,28,0.034060,2
7,29,0.034204,2
7,30,0.034868,2
7,1,0.125643,3
7,2,0.142586,3
7,3,0.169617,3
7,4,0.126679,3
7,5,0.125019,3
7,6,0.128640,3
7,7,0.126788,3
7,8,0.125402,3
7,9,0.127735,3
7,10,0.126412,3
7,11,0.126309,3
7,12,0.124480,3
7,13,0.128017,3
7,14,0.133610,3
7,15,0.125311,3
7,16,0.126070,3
7,17,0.174640,3
7,18,0.133636,3
7,19,0.126145,3
7,20,0.124875,3
7,21,0.126425,3
7,22,0.125131,3
7,23,0.124846,3
7,24,0.128477,3
7,25,0.127673,3
7,26,0.127236,3
7,27,0.126795,3
7,28,0.125429,3
7,29,0.129638,3
7,30,0.126017,3
7,1,0.051949,4
7,2,0.051754,4
7,3,0.051903,4
7,4,0.051733,4
7,5,0.054124,4
7,6,0.053954,4
7,7,0.051872,4
7,8,0.051830,4
7,9,0.051993,4
7,10,0.052410,4
7,11,0.052595,4
7,12,0.052367,4
7,13,0.052528,4
7,14,0.052532,4
7,15,0.051794,4
7,16,0.051912,4
7,17,0.051568,4
7,18,0.052297,4
7,19,0.051876,4
7,20,0.052800,4
7,21,0.052488,4
7,22,0.052248,4
7,23,0.051584,4
7,24,0.051843,4
7,25,0.052124,4
7,26,0.115177,4
7,27,0.059266,4
7,28,0.051945,4
7,29,0.052015,4
7,30,0.052062,4
7,1,0.127899,5
7,2,0.135008,5
7,3,0.128837,5
7,4,0.132102,5
7,5,0.126609,5
7,6,0.127277,5
7,7,0.127514,5
7,8,0.127840,5
7,9,0.127687,5
7,10,0.127439,5
7,11,0.127714,5
7,12,0.128439,5
7,13,0.128652,5
7,14,0.126962,5
7,15,0.128102,5
7,16,0.158660,5
7,17,0.127222,5
7,18,0.127914,5
7,19,0.128245,5
7,20,0.127940,5
7,21,0.139260,5
7,22,0.136813,5
7,23,0.134002,5
7,24,0.128923,5
7,25,0.126782,5
7,26,0.128738,5
7,27,0.127578,5
7,28,0.128304,5
7,29,0.129508,5
7,30,0.127079,5
7,1,0.135392,6
7,2,0.131859,6
7,3,0.138116,6
7,4,0.134238,6
7,5,0.131574,6
7,6,0.131867,6
7,7,0.136287,6
7,8,0.135558,6
7,9,0.134674,6
7,10,0.153917,6
7,11,0.148367,6
7,12,0.133397,6
7,13,0.193994,6
7,14,0.137579,6
7,15,0.132037,6
7,16,0.131127,6
7,17,0.131450,6
7,18,0.133020,6
7,19,0.140048,6
7,20,0.131668,6
7,21,0.132873,6
7,22,0.131347,6
7,23,0.130777,6
7,24,0.131127,6
7,25,0.131378,6
7,26,0.133672,6
7,27,0.131032,6
7,28,0.132251,6
7,29,0.138730,6
7,30,0.283545,6
7,1,0.126950,7
7,2,0.098828,7
7,3,0.098674,7
7,4,0.095543,7
7,5,0.100249,7
7,6,0.096683,7
7,7,0.095716,7
7,8,0.117285,7
7,9,0.097502,7
7,10,0.096904,7
7,11,0.104993,7
7,12,0.128670,7
7,13,0.095406,7
7,14,0.096899,7
7,15,0.106832,7
7,16,0.098647,7
7,17,0.095220,7
7,18,0.102117,7
7,19,0.109338,7
7,20,0.121067,7
7,21,0.116475,7
7,22,0.098249,7
7,23,0.095437,7
7,24,0.094404,7
7,25,0.094867,7
7,26,0.100239,7
7,27,0.095562,7
7,28,0.095478,7
7,29,0.095720,7
7,30,0.099888,7
7,1,0.049461,8
7,2,0.047215,8
7,3,0.047237,8
7,4,0.048070,8
7,5,0.048073,8
7,6,0.047271,8
7,7,0.047349,8
7,8,0.048056,8
